ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time,ent_weight
BBRC5,,RAPID,WAIT-SETUP,,,,,,AAB008YD2009A,,,2022/5/17 05:54,,,,,SC,,,,TB-B17,05/17/2022 MP,2200,,,R20AWBJ02,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,,506.2442,449.6714,,
BBRC6,,RAPID,RUNNING,R20HQHM04,,3200,0442JHQ033,FSA80STH002USA{MXXX-85-EM,AHQ0442J3008A,2400,37059,2022/5/17 06:37,2022/5/17 15:20,EMC,FPSTLGA44YBV,YQ225B1,,275.5717,,,TB-B17,05/18/2022 MP,3200,1091A06C41,,R19HQHF16,FPSTLGA44YBV,EMC,AHQ0442J3005A,1091A06C41,,328.6546,291.9274,2022/5/17 15:20,8985.533333
BBRC7,,RAPID,RUNNING,R20HQHT02,,2200,0442JHQ029,FSA80STH001USA{MXXX-115-E,AHQ0442J3006A,2299,27566,2022/5/15 17:54,2022/5/16 04:51,EMC,FPSTLGA44tBV,YQ225F3,,210.1116,,,TB-B17,05/19/2022 MP,2200,1091A06C41,,R19HQHF10,FPSTLGA44YBV,EMC,AHQ0442J3005A,1091A06C41,,210.1116,186.6316,2022/5/16 04:51,5522.866667
BBRC8,,RAPID,RUNNING,R19EUKD02,,2200,252X2EU002,41-6400{HR900},AEU252X20001A,1140,7539,2022/5/17 06:58,2022/5/17 21:41,TRANSCEND,STBGA252C4V,H14807,,77.4735,,,TB-B17,05/20/2022 MP,2200,1091A07C41,P,R20ABS815,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,,77.4735,68.8158,2022/5/17 21:41,2355.535714
BBRC9,,RAPID,RUNNING,R20HQHS01,,2200,0442JHQ033,FSA80STH002USA{MXXX-85-EM,AHQ0442J3008A,2373,37215,2022/5/17 01:30,2022/5/17 08:43,EMC,FPSTLGA44YBV,YQ225F2,,328.6546,,,TB-B17,05/21/2022 MP,2200,1091A06C41,,R20HQHM12,FPSTLGA44YBV,EMC,AHQ0442J3008A,1091A06C41,,328.6546,291.9274,2022/5/17 08:43,8985.533333
BBRD1,,RAPID,RUNNING,R19EUKD04,,2200,252X2EU002,41-6400{HR900},AEU252X20001A,1130,7539,2022/5/17 04:45,2022/5/17 19:20,TRANSCEND,STBGA252C4V,H14807,,77.4735,,,TB-B17,05/22/2022 MP,2200,1091A07C41,P,R20ABS817,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,,77.4735,68.8158,2022/5/17 19:20,2355.535714
BBRD2,,RAPID,RUNNING,R20ABB111,,2200,008Y6AB028,RAG0530S0/AA/W25Q16FWUUAQ,AAB008Y62014A,8320,134920,2022/5/17 03:26,2022/5/17 09:11,WINBOND,DFN-08Y62D,6126HF100ZJ,,1446.6071,,,TB-B17,05/23/2022 MP,2200,1091A07T21,,R20ABB109,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,,1446.6071,1284.9488,2022/5/17 09:11,17657.48571
BBRD3,,RAPID,RUNNING,R19NVVA03,,2200,153XTNV148,EC5800280L-00000-00029{eM,ANV153XT9071A,1763,10715,2022/5/16 21:50,2022/5/17 13:57,PHISON,SSBGA153JAVT,00R19NVVA,,109.4926,,,TB-B17,05/24/2022 MP,2200,,,R20HQHM15,FPSTLGA44YBV,EMC,AHQ0442J3008A,1091A06C41,,109.4926,97.2568,2022/5/17 13:57,5666.035714
BBRD4,,RAPID,RUNNING,R19NVVA01,,2200,153XTNV148,EC5800280L-00000-00029{eM,ANV153XT9071A,1760,10715,2022/5/16 21:36,2022/5/17 13:41,PHISON,SSBGA153JAVT,00R19NVVA,,109.4926,,,TB-B17,05/25/2022 MP,2200,,,R19HQHD16,FPSTLGA44X4V,EMC,AHQ0442J4004A,1091A06C41,,109.4926,97.2568,2022/5/17 13:41,5666.035714
BBRD5,,RAPID,RUNNING,R19NVVA04,,2200,153XTNV148,EC5800280L-00000-00029{eM,ANV153XT9071A,1790,10715,2022/5/16 23:58,2022/5/17 16:20,PHISON,SSBGA153JAVT,00R19NVVA,,109.4926,,,TB-B17,05/26/2022 MP,2200,,,R20HQHM12,FPSTLGA44YBV,EMC,AHQ0442J3008A,1091A06C41,,109.4926,97.2568,2022/5/17 16:20,5666.035714
BBRD6,,RAPID,RUNNING,R20AWAZ12,,2200,162KEAW001,6143L-G2XMGIYPBFC9,AAW162KE1002A,1609,59872,2022/5/16 22:45,2022/5/17 12:35,MXIC,STBGA162BAU,8K009100,,116.275,,,TB-B17,05/27/2022 MP,2200,1091G07PA4,4,R20AWAZ23,STBGA162BAU,MXIC,AAW162KE1002A,1091G07PA4,,116.275,103.2813,2022/5/17 12:35,13654.47619
BBRD7,,RAPID,RUNNING,R20HQHM07,,3200,0442JHQ033,FSA80STH002USA{MXXX-85-EM,AHQ0442J3008A,2352,37059,2022/5/17 00:19,2022/5/17 08:51,EMC,FPSTLGA44YBV,YQ225B1,,275.5717,,,TB-B17,05/28/2022 MP,3200,1091A06C41,,R19HQHA16,FPSTLGA44YBV,EMC,AHQ0442J3008A,1091A06C41,,328.6546,291.9274,2022/5/17 08:51,8985.533333
BBRD8,,RAPID,RUNNING,R20HQHQ06,,3200,0442JHQ026,FSA80STH001USA{MXXX-115}{,AHQ0442J3003A,2334,36909,2022/5/17 00:40,2022/5/17 09:28,EMC,FPSTLGA44tBV,YQ225B4,,265.2178,,,TB-B17,05/29/2022 MP,3200,1091A06C41,,R20HQHP02,FPSTLGA44tBV,EMC,AHQ0442J3003A,1091A06C41,,328.6546,291.9274,2022/5/17 09:28,3062.066667
BBRD9,,RAPID,RUNNING,R20HQHP16,,3200,0442JHQ026,FSA80STH001USA{MXXX-115}{,AHQ0442J3003A,895,36422,2022/5/17 05:11,2022/5/17 08:37,EMC,FPSTLGA44tBV,YQ225B3,,265.2178,,,TB-B17,05/30/2022 MP,3200,1091A06C41,,R20HQHP11,FPSTLGA44tBV,EMC,AHQ0442J3003A,1091A06C41,,328.6546,291.9274,2022/5/17 08:37,3062.066667
BBRF1,,RAPID,RUNNING,R20HQHP12,,3200,0442JHQ026,FSA80STH001USA{MXXX-115}{,AHQ0442J3003A,2377,36422,2022/5/17 01:48,2022/5/17 10:46,EMC,FPSTLGA44tBV,YQ225B3,,265.2178,,,TB-B9,05/31/2022 MP,3200,1091A06C41,,R20HQHP13,FPSTLGA44tBV,EMC,AHQ0442J3003A,1091A06C41,,328.6546,291.9274,2022/5/17 10:46,3062.066667
BBRF2,,RAPID,RUNNING,R20HQJ104,,2200,0442JHQ026,FSA80STH001USA{MXXX-115}{,AHQ0442J3003A,2334,19289,2022/5/17 00:42,2022/5/17 07:48,EMC,FPSTLGA44tBV,YQ225G1,,328.6546,,,TB-B9,,2200,1091A06C41,,R20HQJ101,FPSTLGA44tBV,EMC,AHQ0442J3003A,1091A06C41,,328.6546,291.9274,2022/5/17 07:48,3062.066667
BBRF3,,RAPID,RUNNING,R20NIE501,,2200,020YUNI024,D2966BA8B-KXABV01{A},ANI020YU1005C,16920,35988,2022/5/16 14:26,2022/5/17 13:33,DIALOG,QFN-20YU2D,Q2TV53.32,,731.9191,,,TB-B9,,2200,,,R20NIE403,QFN-20YU2D,DIALOG,ANI020YU1005C,1091A08T41,,731.9191,650.1271,2022/5/17 13:33,36214.87619
BBRF4,,RAPID,RUNNING,R20NIE502,,2200,020YUNI024,D2966BA8B-KXABV01{A},ANI020YU1005C,16920,35988,2022/5/17 00:23,2022/5/17 23:31,DIALOG,QFN-20YU2D,Q2TV53.32,,731.9191,,,TB-B9,,2200,,,R20NIE401,QFN-20YU2D,DIALOG,ANI020YU1005C,1091A08T41,,731.9191,650.1271,2022/5/17 23:31,36214.87619
BBRF5,,RAPID,IDLE,,,,,,AAB008Y62014A,,,2022/5/17 01:45,,,,,,,,,TB-B9,,2200,,,R20ABS818,DFN-08Y62D,WINBOND,AAB008Y62014A,1091A07T21,,1446.6071,1284.9488,,
BBS01,,ICONN-PLUS,RUNNING,R20ABU902,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,32230,2022/5/17 01:59,2022/5/17 16:44,WINBOND,DFN-08YM2D,61516B30001,,1084.3169,,,TB-B12,05/27/2022 MP,2200,1091A07T21,,R20ABU903,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,,1084.3169,963.1445,2022/5/17 16:44,83133.98095
BBS02,,ICONN-PLUS,RUNNING,R20HQHV01,,2200,0225NHQ012,FSA515RCM000ZSB{MXXX-45-Z,AHQ0225N1002A,2720,5312,2022/5/17 04:40,2022/5/17 15:39,EMC,FPSLGA22t6V,BQ225F2,,247.7384,,,TB-B12,05/28/2022 MP,2200,,,R20VGB605,DFN-08YD2A,ISSI-VG,ABU008YD2002A,1091A09C41,,247.7384,220.0536,2022/5/17 15:39,5563.990476
BBS03,,ICONN-PLUS,RUNNING,R20ABUB06,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,98872,2022/5/17 04:23,2022/5/17 19:09,WINBOND,DFN-08YM2D,61516B300ZG,,1084.3169,,,TB-B12,05/29/2022 MP,2200,1091A07T21,,R20ABUE07,DFN-08YM2D,WINBOND,AAB008YM2025A,1091A07T21,,1084.3169,963.1445,2022/5/17 19:09,83133.98095
BBS04,,ICONN-PLUS,RUNNING,R20NIE603,,2200,020YUNI024,D2966BA8B-KXABV01{A},ANI020YU1005C,2146,35988,2022/5/17 05:41,2022/5/17 08:51,DIALOG,QFN-20YU2D,Q2TV53.33,,693.8319,,,TB-B12,05/30/2022 MP,2200,1091A08T41,,R20NIED02,QFN-20YU2D,DIALOG,ANI020YU1005C,1091A08T41,,693.8319,616.2962,2022/5/17 08:51,36214.87619
BBS05,,ICONN-PLUS,RUNNING,R20ABUC01,,2200,008YMAB072,KAG0330A0/AA/W25X20CVUXAG,AAB008YM2025A,16000,99078,2022/5/17 02:58,2022/5/17 17:43,WINBOND,DFN-08YM2D,61516B300ZH,,1084.3169,,,TB-B12,05/31/2022 MP,2200,1091A07T21,,R19NIGD03,DFN-08YK2A,DIALOG,ANI008YK3002A,1091A08T41,,1084.3169,963.1445,2022/5/17 17:43,83133.98095
BBS06,,ICONN-PLUS,RUNNING,R20HQHV02,,2200,0225NHQ012,FSA515RCM000ZSB{MXXX-45-Z,AHQ0225N1002A,2592,5312,2022/5/17 07:18,2022/5/17 17:46,EMC,FPSLGA22t6V,BQ225F2,,247.7384,,,TB-B12,,2200,,,R19NIGK03,DFN-08YK2A,DIALOG,ANI008YK3002A,1091A08T41,,247.7384,220.0536,2022/5/17 17:46,5563.990476
BBS07,,ICONN-PLUS,RUNNING,R20NIE602,,2200,020YUNI024,D2966BA8B-KXABV01{A},ANI020YU1005C,16920,35988,2022/5/17 01:24,2022/5/18 01:47,DIALOG,QFN-20YU2D,Q2TV53.33,,693.8319,,,TB-B12,,2200,1091A08T41,,R20NIEA01,QFN-20YU2D,DIALOG,ANI020YU1005C,1091A08T41,,693.8319,616.2962,2022/5/18 01:47,36214.87619
BBS08,,ICONN-PLUS,RUNNING,R20HQHU02,,2200,0225NHQ012,FSA515RCM000ZSB{MXXX-45-Z,AHQ0225N1002A,2755,5766,2022/5/17 03:23,2022/5/17 14:30,EMC,FPSLGA22t6V,BQ225F1,,247.7384,,,TB-B12,,2200,,,R20AWBL09,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,,247.7384,220.0536,2022/5/17 14:30,5563.990476
BBS09,,ICONN-PLUS,RUNNING,R20HQHU01,,2200,0225NHQ012,FSA515RCM000ZSB{MXXX-45-Z,AHQ0225N1002A,2845,5766,2022/5/17 02:55,2022/5/17 14:24,EMC,FPSLGA22t6V,BQ225F1,,247.7384,,,TB-B12,,2200,,,R20GJKA11,STBGA252C4V,A-DATA,AGJ252X20003A,1091A07C41,,247.7384,220.0536,2022/5/17 14:24,5563.990476
BBS10,,ICONN-PLUS,IDLE,,,,,,ANI008YK3002A,,,2022/5/16 19:48,,,,,,,,,TB-B12,,2200,,,R19NIGD02,DFN-08YK2A,DIALOG,ANI008YK3002A,1091A08T41,,1787.5262,1587.7701,,
BBU01,,UTC5000S,RUNNING,R20AWBQ11,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 01:20,2022/5/17 09:47,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A9,,2200,1091A08T41,,R20AWA921,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 09:47,32020.10714
BBU02,,UTC5000S,RUNNING,R20AWBQ09,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/16 23:58,2022/5/17 08:26,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A9,,2200,1091A08T41,,R20AWA904,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 08:26,32020.10714
BBU03,,UTC5000S,RUNNING,R20AWBQ48,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,246,34086,2022/5/17 05:16,2022/5/17 08:13,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A9,,2200,1091A08T41,,R20AWB340,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 08:13,32020.10714
BBU04,,UTC5000S,RUNNING,R20AWBQ17,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 00:10,2022/5/17 08:37,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A9,,2200,1091A08T41,,R20AWB344,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 08:37,32020.10714
BBU05,,UTC5000S,RUNNING,R20AWBV28,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34064,2022/5/17 07:09,2022/5/17 15:36,MXIC,TSOP1-48/M2,T1221220A1,,85.1953,,,TA-A9,,2200,1091A08T41,,R20AWBQ39,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 15:36,32020.10714
BBU06,,UTC5000S,RUNNING,R20BUAQ04,,2200,096EFBU001,IS46TR16128DL-125KBLA1-AS,ABU096EF2001A,4960,23509,2022/5/17 02:24,2022/5/17 19:31,ICSI,FBGA-96UEF,MRH078000Y1,,,,,TA-A9,,2200,1091A07T21,,R19BUB904,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,2022/5/17 19:31,25105.96078
BBU07,,UTC5000S,RUNNING,R20MSBT05,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5544,39844,2022/5/16 13:38,2022/5/17 09:50,MTI,FBGA-96UEC,611665K.00K,,,,,TA-A9,,2200,,,R19MSK106,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/17 09:50,158084.0417
BBU08,,UTC5000S,RUNNING,R20MSBU01,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5556,41172,2022/5/17 06:11,2022/5/18 02:26,MTI,FBGA-96UEC,612449K.00K,,,,,TA-A9,,2200,1091A06T21,,R20MSAN03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/18 02:26,158084.0417
BBU09,,UTC5000S,WAIT-SETUP,R20AWBV30,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34064,2022/5/17 05:51,2022/5/17 14:18,MXIC,TSOP1-48/M2,T1221220A1,M,85.1953,,,TA-A9,,2200,1091A08T41,,R20AWBQ40,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 14:18,32020.10714
BBU10,,UTC5000S,RUNNING,R20AWAV17,,2200,016D5AW011,5464AXB-16GG000,AAW016D53004A,1280,34118,2022/5/17 07:03,2022/5/17 19:04,MXIC,SSLGA16DOU,T1221239,,106.5064,,,TA-A9,,2200,,,R20AWAE07,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,,107.6208,95.5942,2022/5/17 19:04,48337.04762
BBU11,,UTC5000S,IDLE,,,,,,ABU096EF2001A,,,2022/5/17 06:34,,,,,,,,,TA-A31,,2200,,,R19BUB909,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,,
BBU12,,UTC5000S,IDLE,,,,,,ABU096EF2001A,,,2022/5/15 16:17,,,,,,,,,TA-A31,,2200,,,R19BUB701,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,,
BBU13,,UTC5000S,RUNNING,R20AWBQ32,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 00:27,2022/5/17 08:54,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A31,,2200,1091A08T41,,R20AWA917,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 08:54,32020.10714
BBU14,,UTC5000S,RUNNING,R20BUAQ02,,2200,096EFBU001,IS46TR16128DL-125KBLA1-AS,ABU096EF2001A,4960,23509,2022/5/16 19:03,2022/5/17 12:10,ICSI,FBGA-96UEF,MRH078000Y1,,,,,TA-A31,05/17/2022 MP,2200,1091A07T21,,R19BUB901,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,2022/5/17 12:10,25105.96078
BBU15,,UTC5000S,RUNNING,R18RKAP02,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,3591,9508,2022/5/17 03:46,2022/5/17 19:16,RK,FBGA-78UEP,JMC220426-1,,,,,TA-A31,05/18/2022 MP,2200,,,R18RKAL03,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,194.1381,172.4432,2022/5/17 19:16,45783.5
BBU16,,UTC5000S,RUNNING,R20MSBC01,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,41581,2022/5/17 05:32,2022/5/18 01:56,MTI,FBGA-96UEC,611517K.00K,,,,,TA-A31,05/19/2022 MP,2200,1091A06T21,,R20MSBX04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/18 01:56,158084.0417
BBU17,,UTC5000S,RUNNING,R18RKAM01,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,5953,19268,2022/5/16 19:13,2022/5/17 20:52,RK,FBGA-78UEP,JMC220426,,,,,TA-A31,05/20/2022 MP,2200,,,R18RKAH01,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,194.1381,172.4432,2022/5/17 20:52,45783.5
BBU18,,UTC5000S,RUNNING,R20MSBX05,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5566,41294,2022/5/16 12:37,2022/5/17 08:53,MTI,FBGA-96UEC,611664K.00K,,,,,TA-A31,05/21/2022 MP,2200,1091A06T21,,R19MSK207,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/17 08:53,158084.0417
BBU19,,UTC5000S,RUNNING,R20BUAR02,,2200,096EFBU001,IS46TR16128DL-125KBLA2-AS,ABU096EF2001A,4974,29156,2022/5/16 12:53,2022/5/17 06:03,ICSI,FBGA-96UEF,MRG956000Y1,,,,,TA-A31,05/22/2022 MP,2200,1091A07T21,,R19BUAZ09,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,2022/5/17 06:03,25105.96078
BBU20,,UTC5000S,RUNNING,R20MSET04,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3540,31176,2022/5/17 03:26,2022/5/17 15:16,MTI,FBGA-78UEN,253560B.00L,,,,,TA-A31,05/23/2022 MP,2200,1091A06T21,,R20MSEW02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,227.8601,202.3968,2022/5/17 15:16,87283.96667
BBU21,,UTC5000S,IDLE,,,,,,ABU096EF2001A,,,2022/5/14 22:06,,,,,,,,,TA-A31,05/24/2022 MP,2200,,,R19BUB108,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,,
BBU22,,UTC5000S,RUNNING,R20AWBQ16,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 01:48,2022/5/17 10:15,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A31,05/25/2022 MP,2200,1091A08T41,,R20AWB331,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 10:15,32020.10714
BBU23,,UTC5000S,RUNNING,R20AWBQ33,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 04:46,2022/5/17 13:14,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A31,05/26/2022 MP,2200,1091A08T41,,R20AWB311,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 13:14,32020.10714
BBU24,,UTC5000S,RUNNING,R18RKAG03,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,5927,25200,2022/5/14 09:14,2022/5/17 05:35,RK,FBGA-78UEP,JMC220426,,,,,TA-A31,05/27/2022 MP,2200,1091A06C21,,R18RKAD04,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,194.1381,172.4432,2022/5/17 05:35,45783.5
BBU25,,UTC5000S,RUNNING,R20MSFA02,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3600,30772,2022/5/17 06:31,2022/5/17 18:32,MTI,FBGA-78UEN,253507B.00L,,,,,TA-A31,05/28/2022 MP,2200,,,R20MSEX06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,227.8601,202.3968,2022/5/17 18:32,87283.96667
BBU26,,UTC5000S,RUNNING,R20BUAR05,,2200,096EFBU001,IS46TR16128DL-125KBLA2-AS,ABU096EF2001A,4937,29156,2022/5/16 19:01,2022/5/17 12:03,ICSI,FBGA-96UEF,MRG956000Y1,,,,,TA-A32,05/29/2022 MP,2200,1091A07T21,,R19BUB808,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,,282.4814,250.9141,2022/5/17 12:03,25105.96078
BBU27,,UTC5000S,RUNNING,R20AWBQ30,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 02:31,2022/5/17 10:58,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A32,05/30/2022 MP,2200,1091A08T41,,R20AWA912,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 10:58,32020.10714
BBU28,,UTC5000S,RUNNING,R20AWBV08,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34064,2022/5/17 04:27,2022/5/17 12:54,MXIC,TSOP1-48/M2,T1221220A1,,85.1953,,,TA-A32,05/31/2022 MP,2200,1091A08T41,,R20AWB312,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 12:54,32020.10714
BBU29,,UTC5000S,WAIT-SETUP,R20MSBT03,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5560,39844,2022/5/17 07:11,2022/5/17 10:36,MTI,FBGA-96UEC,611665K.00K,M,,,,TA-A32,,2200,,,R19MSJX06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/17 10:36,158084.0417
BBU30,,UTC5000S,RUNNING,R20MSB907,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5560,41715,2022/5/17 05:30,2022/5/18 01:46,MTI,FBGA-96UEC,610540K.00K,,,,,TA-A32,,2200,1091A06T21,,R20MSAM03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/18 01:46,158084.0417
BBU31,,UTC5000S,RUNNING,R20MSBX06,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,41294,2022/5/17 05:26,2022/5/18 01:51,MTI,FBGA-96UEC,611664K.00K,,,,,TA-A32,,2200,1091A06T21,,R20MSAP03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/18 01:51,158084.0417
BBU32,,UTC5000S,RUNNING,R20AWBQ14,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 01:23,2022/5/17 09:50,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A32,,2200,1091A08T41,,R20AWA906,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 09:50,32020.10714
BBU33,,UTC5000S,WAIT-REPAIR,,,,,,AAW048TP1041B,,,2022/5/17 02:29,,,,,B2,,,,TA-A32,,2200,,,R20AWA540,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,,
BBU34,,UTC5000S,RUNNING,R20MSBX03,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,41294,2022/5/17 05:28,2022/5/18 01:52,MTI,FBGA-96UEC,611664K.00K,,,,,TA-A32,,2200,1091A06T21,,R19MSK801,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,239.5637,212.7924,2022/5/18 01:52,158084.0417
BBU35,,UTC5000S,RUNNING,R20AWBV17,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34064,2022/5/17 07:15,2022/5/17 15:42,MXIC,TSOP1-48/M2,T1221220A1,,85.1953,,,TA-A32,,2200,1091A08T41,,R20AWB328,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 15:42,32020.10714
BBU36,,UTC5000S,RUNNING,R20AWBQ36,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/17 04:47,2022/5/17 13:14,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A34,,2200,1091A08T41,,R20AWB305,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 13:14,32020.10714
BBU37,,UTC5000S,RUNNING,R20AWBQ05,,2200,048TPAW086,5468ANB-48TG000,AAW048TP1041B,720,34086,2022/5/16 23:39,2022/5/17 08:06,MXIC,TSOP1-48/M2,T1221219,,85.1953,,,TA-A34,,2200,1091A08T41,,R20AWBQ41,TSOP1-48/M2,MXIC,AAW048TP1041B,1091A08T41,,85.1953,75.6748,2022/5/17 08:06,32020.10714
BBU38,,UTC5000S,ENG,,,,,,AMS096EC1002A,,,2022/5/16 02:44,2022/5/16 02:44,,,,PE,,,,TA-A34,,2200,,,R19MSI104,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,,320.6464,284.8141,,
BBU39,,UTC5000S,RUNNING,R18RKAM03,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,6000,19268,2022/5/16 17:50,2022/5/17 19:41,RK,FBGA-78UEP,JMC220426,,,,,TA-A34,,2200,,,R18RKAH02,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,194.1381,172.4432,2022/5/17 19:41,45783.5
