bom_id,ver,reg_date,item,oper,part_id,qty,tole,reason,supp,remark,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	2,	2070,	1071F76001               ,	0.029,	14.000,	          ,	          ,	20210503013改DAF;DA需求                 ,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	3,	2200,	1091A07C41               ,	14.840,	0.150,	10        ,	          ,	0.7 mil Au                              ,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	4,	2300,	108192HF4A               ,	0.018,	4.000,	          ,	          ,	,
	YM008165  ,	 B,	2021/5/11 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	1,	2052,	1221C20036               ,	3000.000,	10.000,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	2,	2052,	1221C20037               ,	5000.000,	10.000,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	3,	2052,	1221R20049               ,	1000.000,	10.000,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	4,	2070,	121101900A               ,	1000.000,	0.900,	0.170     ,	          ,	W0086111509                             ,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	5,	2434,	1011TR753A               ,	9.167,	0.600,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	6,	2070,	1071F350L1               ,	0.047,	14.000,	          ,	          ,	Die1_T8131;12 200um                     ,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	7,	2130,	1071F76004               ,	0.000,	14.000,	Chip tray ,	          ,	Die2_BICS3;12 75um                      ,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	8,	2200,	1091A06C41               ,	96.630,	0.150,	100       ,	          ,	0.6mil Au                               ,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	9,	2300,	1081E770A1               ,	0.297,	4.000,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	10,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	11,	2070,	SUBMATWNV182             ,	1000.000,	0.800,	,	          ,	Die1_20-W8131BA101;12 200um;F350L1      ,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	12,	2130,	SUBMATWNV526             ,	1000.000,	0.800,	,	          ,	Die2_30-P0LA01D463;12 75um;F76004       ,
	6A008241  ,	 A,	2022/1/17 上午 12:00:00,	13,	2052,	SUBMATSNV389             ,	1000.000,	0.800,	SMT       ,	          ,	ANV0086A1081A                           ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	1,	2070,	120101059A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.292,	0.600,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	3,	2070,	1071F76004               ,	0.504,	14.000,	          ,	          ,	BOT-UAG071900 12  100um                 ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.504,	14.000,	          ,	          ,	TOP-UAG071900 12  100um                 ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	5,	2200,	1091A07T21               ,	16.500,	0.150,	10        ,	          ,	0.7 mil Au 2N                           ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	6,	3200,	1091A07T21               ,	14.590,	0.150,	10        ,	          ,	0.7 mil Au 2N                           ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	7,	2300,	108192HF4A               ,	0.130,	4.000,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	9,	2070,	SUBMATWAB177             ,	1000.000,	0.800,	,	          ,	BOT-UAG071900 12  100um EM76012         ,
	YQ008152  ,	 F,	2020/3/9 上午 12:00:00,	10,	2130,	SUBMATWAB178             ,	1000.000,	0.800,	,	          ,	TOP-UAG071900 12  100um EM310JP         ,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	1,	2070,	1071P20251               ,	2.358,	15.000,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	2,	2200,	1091A10C41               ,	108.900,	0.150,	84        ,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	3,	2300,	1081352003               ,	0.275,	4.000,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	4,	2410,	1101L70535               ,	48.000,	3.000,	,	          ,	                                        ,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	5,	2430,	1011TR058B               ,	5.238,	0.600,	,	          ,	,
	MW048010  ,	 C,	2019/7/3 上午 12:00:00,	6,	2070,	121100447A               ,	1000.000,	0.900,	0.360     ,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	1,	2070,	121101044A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	2,	2430,	1011TR518A               ,	8.088,	0.600,	,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	3,	2070,	1071P62022               ,	9.726,	7.000,	,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	4,	2200,	1091A07C21               ,	63.960,	0.150,	85        ,	          ,	0.7 mil 2N Au                           ,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	5,	2300,	10819240H6               ,	0.379,	4.000,	,	          ,	,
	EA078002  ,	 A,	2019/5/2 上午 12:00:00,	6,	2410,	1101L70545               ,	78.000,	3.000,	,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	1,	2052,	1221C20008               ,	1000.000,	10.000,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	2,	2070,	121102291A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	3,	2430,	1011TR552A               ,	3.125,	0.600,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	4,	2070,	1071F76004               ,	0.161,	14.000,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	5,	2130,	1071F76004               ,	0.416,	14.000,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	6,	3130,	1071F76001               ,	0.539,	14.000,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	7,	2200,	1091A06C41               ,	42.052,	0.150,	58        ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	8,	3200,	1091A06C41               ,	26.300,	0.150,	30        ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	9,	2300,	1081760LB7               ,	0.106,	4.000,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	10,	2052,	1101T70525               ,	8.680,	3.000,	          ,	          ,	,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	11,	2052,	SUBMATSCD037             ,	1000.000,	0.800,	,	          ,	ACD008DR1035A                           ,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	12,	2070,	SUBMATWCD029             ,	1000.000,	0.800,	Die1      ,	          ,	EPAC04;EPAC04;1071F76004-155UM          ,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	13,	2130,	SUBMATWCM199             ,	1000.000,	0.800,	Die2      ,	          ,	spacer DUMMY 12 ;1071F76004             ,
	DR008074  ,	 A,	2022/1/25 上午 12:00:00,	14,	3130,	SUBMATWCD026             ,	1000.000,	0.800,	Die3      ,	          ,	EF111U; 1071F76001                      ,
	TN054135  ,	 A,	,	1,	2070,	120100644A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TN054135  ,	 A,	,	2,	2430,	1011TR024B               ,	10.185,	0.600,	          ,	          ,	,
	TN054135  ,	 A,	,	3,	2070,	1071F76004               ,	0.121,	14.000,	          ,	          ,	,
	TN054135  ,	 A,	,	4,	2200,	1091A07C41               ,	168.370,	0.150,	60        ,	          ,	,
	TN054135  ,	 A,	,	5,	2300,	108192HF52               ,	0.717,	4.000,	          ,	          ,	,
	TN054135  ,	 A,	,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	1,	2300,	108192HF25               ,	0.720,	4.000,	,	          ,	,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	2,	2410,	1231BAS00A               ,	0.070,	5.000,	,	          ,	,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	3,	2430,	1011TR119A               ,	10.185,	0.600,	,	          ,	,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	4,	2070,	120100726A               ,	1000.000,	0.400,	          ,	          ,	                                        ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	5,	2070,	1071F76004               ,	1.617,	14.000,	,	          ,	2070站 Die1 75um 7C14104C               ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	6,	2130,	1071F76004               ,	1.294,	14.000,	,	          ,	2130站 Die2 175um SPACER                ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	7,	3130,	1071F76004               ,	1.617,	14.000,	,	          ,	3130站 Die3 75um 7C14104C               ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	8,	2200,	1091A08C41               ,	75.200,	0.150,	55        ,	          ,	2200站 WB 0.8AU                         ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	9,	3200,	1091A08C41               ,	90.000,	0.150,	60        ,	          ,	3200站 WB2 0.8AU                        ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	10,	2070,	SUBMATWCS003             ,	1000.000,	0.800,	,	          ,	2070站 Die1 75um 7C14104C               ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	11,	2130,	SUBMATWCM499             ,	1000.000,	0.800,	,	          ,	2130站 Die2 175um SPACER                ,
	TS054031  ,	 B,	2019/8/6 上午 12:00:00,	12,	3130,	SUBMATWCS003             ,	1000.000,	0.800,	,	          ,	3130站 Die3 75um 7C14104C               ,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	1,	2070,	120100383A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	2,	2430,	1010TR251A               ,	11.458,	0.600,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	3,	2070,	1071F76004               ,	0.561,	14.000,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	4,	2200,	1091A07T41               ,	63.870,	0.150,	40        ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	5,	2300,	108192HF07               ,	0.717,	4.000,	          ,	          ,	,
	TW048473  ,	 A,	2019/3/5 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TW048522  ,	 A,	2021/5/11 上午 12:00:00,	1,	2070,	120100383A               ,	1000.000,	0.400,	0.8       ,	          ,	,
	TW048522  ,	 A,	2021/5/11 上午 12:00:00,	2,	2430,	1010TR251A               ,	11.458,	0.600,	          ,	          ,	,
	TW048522  ,	 A,	2021/5/11 上午 12:00:00,	3,	2070,	1071F76004               ,	0.564,	14.000,	          ,	          ,	,
	TW048522  ,	 A,	2021/5/11 上午 12:00:00,	4,	2200,	1091A07T41               ,	46.528,	0.150,	32        ,	          ,	,
	TW048522  ,	 A,	2021/5/11 上午 12:00:00,	5,	2300,	108192HF07               ,	0.717,	4.000,	          ,	          ,	,
	TW048522  ,	 A,	2021/5/11 上午 12:00:00,	6,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	1,	2070,	121101766A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	2,	2430,	1011TR076A               ,	2.292,	0.600,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	3,	2070,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	BOT-FMD/K257B 12  100um                 ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.445,	14.000,	          ,	          ,	TOP-FMD/K257B 12  100um                 ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	5,	2200,	1091A07T41               ,	28.480,	0.150,	18R       ,	          ,	0.7 mil Au (R)                          ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	6,	3200,	1091A07T41               ,	34.740,	0.150,	19R       ,	          ,	0.7 mil Au (R)                          ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	7,	2300,	1081G1250B               ,	0.098,	4.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	8,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	9,	2070,	SUBMATWVG030             ,	1000.000,	0.800,	,	          ,	BOT-FMD/K257B 12  100um EM310JP         ,
	XJ024091  ,	 D,	2020/5/25 上午 12:00:00,	10,	2130,	SUBMATWVG030             ,	1000.000,	0.800,	,	          ,	TOP-FMD/K257B 12  100um EM310JP         ,
	YQ008167  ,	 B,	2020/5/26 上午 12:00:00,	1,	2430,	1011TR042A               ,	2.292,	0.600,	          ,	          ,	                                        ,
	YQ008167  ,	 B,	2020/5/26 上午 12:00:00,	2,	2070,	1071F76004               ,	0.367,	14.000,	          ,	          ,	,
	YQ008167  ,	 B,	2020/5/26 上午 12:00:00,	3,	2200,	1091G08PA4               ,	12.490,	16.000,	10        ,	          ,	0.8mil Ag(98%)                          ,
	YQ008167  ,	 B,	2020/5/26 上午 12:00:00,	4,	2300,	10819240HD               ,	0.106,	4.000,	          ,	          ,	,
	YQ008167  ,	 B,	2020/5/26 上午 12:00:00,	5,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YQ008167  ,	 B,	2020/5/26 上午 12:00:00,	6,	2070,	120100109A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	MA024046  ,	 B,	2019/5/31 上午 12:00:00,	1,	2070,	1071P20251               ,	0.415,	15.000,	,	          ,	                                        ,
	MA024046  ,	 B,	2019/5/31 上午 12:00:00,	2,	2200,	1091A07T41               ,	17.800,	0.150,	10        ,	          ,	,
	MA024046  ,	 B,	2019/5/31 上午 12:00:00,	3,	2300,	1081125005               ,	0.144,	4.000,	,	          ,	,
	MA024046  ,	 B,	2019/5/31 上午 12:00:00,	4,	2410,	1101L70540               ,	24.000,	3.000,	,	          ,	                                        ,
	MA024046  ,	 B,	2019/5/31 上午 12:00:00,	5,	2430,	1011TR347A               ,	2.292,	0.600,	,	          ,	,
	MA024046  ,	 B,	2019/5/31 上午 12:00:00,	6,	2070,	121100135A               ,	1000.000,	0.900,	0.260     ,	          ,	,
	XJ024132  ,	 A,	,	1,	2070,	121102295A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	XJ024132  ,	 A,	,	2,	2430,	1011TR347A               ,	2.292,	0.600,	          ,	          ,	,
	XJ024132  ,	 A,	,	3,	2070,	1071F76004               ,	0.709,	14.000,	          ,	          ,	,
	XJ024132  ,	 A,	,	4,	2130,	1071F310JB               ,	0.709,	14.000,	          ,	          ,	,
	XJ024132  ,	 A,	,	5,	2200,	1091A07T41               ,	14.974,	0.150,	21        ,	          ,	,
	XJ024132  ,	 A,	,	6,	3200,	1091A07T41               ,	17.868,	0.150,	22        ,	          ,	,
	XJ024132  ,	 A,	,	7,	2300,	1081G1250B               ,	0.099,	4.000,	          ,	          ,	,
	XJ024132  ,	 A,	,	8,	2410,	1101L70540               ,	24.000,	3.000,	          ,	          ,	,
	XJ024132  ,	 A,	,	9,	2070,	SUBMATWCMA144ENG         ,	1000.000,	0.800,	,	          ,	6725U; SUBMATWAW082                     ,
	XJ024132  ,	 A,	,	10,	2130,	SUBMATWCMA145ENG         ,	1000.000,	0.800,	,	          ,	6725R; SUBMATWAW083                     ,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	1,	2070,	120101150A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	2,	2430,	1011TR507A               ,	11.458,	0.600,	          ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	3,	2070,	1071F76004               ,	1.153,	14.000,	          ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	4,	2130,	1071F310JB               ,	1.153,	14.000,	          ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	5,	2200,	1091A07T41               ,	70.112,	0.150,	38        ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	6,	3200,	1091A07T41               ,	122.700,	0.150,	95        ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	7,	2300,	108197HF03               ,	0.788,	4.000,	          ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	9,	2070,	SUBMATWCMA140ENG         ,	1000.000,	0.800,	,	          ,	125um;F76004                            ,
	TH056177  ,	 A,	2022/1/10 上午 12:00:00,	10,	2130,	SUBMATWCMA141ENG         ,	1000.000,	0.800,	,	          ,	125um;F310JB                            ,
	TH056176  ,	 A,	,	1,	2070,	120101150A               ,	1000.000,	0.400,	0.127     ,	          ,	,
	TH056176  ,	 A,	,	2,	2430,	1011TR507A               ,	11.458,	0.600,	          ,	          ,	,
	TH056176  ,	 A,	,	3,	2070,	1071F76004               ,	1.153,	14.000,	          ,	          ,	,
	TH056176  ,	 A,	,	4,	2130,	1071F310JB               ,	1.153,	14.000,	          ,	          ,	,
	TH056176  ,	 A,	,	5,	2200,	1091A07T41               ,	70.112,	0.150,	38        ,	          ,	,
	TH056176  ,	 A,	,	6,	3200,	1091A07T41               ,	122.700,	0.150,	95        ,	          ,	,
	TH056176  ,	 A,	,	7,	2300,	108197HF03               ,	0.788,	4.000,	          ,	          ,	,
	TH056176  ,	 A,	,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	TH056176  ,	 A,	,	9,	2070,	SUBMATWCMA138ENG         ,	1000.000,	0.800,	,	          ,	175um;F76004                            ,
	TH056176  ,	 A,	,	10,	2130,	SUBMATWCMA139ENG         ,	1000.000,	0.800,	,	          ,	105um;F310JB                            ,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	1,	2070,	121102166A               ,	1000.000,	0.900,	0.210     ,	          ,	OSP SBT                                 ,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	2,	2430,	1011TR726A               ,	9.821,	0.600,	          ,	          ,	,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	3,	2070,	1071F76004               ,	2.714,	14.000,	1.357*2   ,	          ,	Die1-2_N48R;12 150um                    ,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	4,	2200,	1091A07C41               ,	244.966,	0.150,	94        ,	          ,	0.7mil Au                               ,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	5,	2300,	1081760LB7               ,	0.510,	4.000,	          ,	          ,	,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	6,	2410,	1101L70542               ,	132.000,	3.000,	          ,	          ,	,
	X2132E67  ,	 A,	2022/1/13 上午 12:00:00,	7,	2070,	SUBMATWCME525ENG         ,	2000.000,	0.800,	一次上2顆 ,	          ,	Die1-2_30-M0QB00P005;12 150um;F76004    ,
	EA078007  ,	 B,	2022/1/14 上午 12:00:00,	1,	2070,	121102305A               ,	1000.000,	0.600,	0.240     ,	          ,	,
	EA078007  ,	 B,	2022/1/14 上午 12:00:00,	2,	2430,	1011TR518A               ,	8.088,	0.600,	          ,	          ,	,
	EA078007  ,	 B,	2022/1/14 上午 12:00:00,	3,	2070,	1071P62022               ,	8.406,	15.000,	          ,	          ,	,
	EA078007  ,	 B,	2022/1/14 上午 12:00:00,	4,	2200,	1091A07C21               ,	72.226,	0.150,	89        ,	          ,	,
	EA078007  ,	 B,	2022/1/14 上午 12:00:00,	5,	2300,	10819240HF               ,	0.353,	4.000,	          ,	          ,	,
	EA078007  ,	 B,	2022/1/14 上午 12:00:00,	6,	2410,	1101L70545               ,	78.000,	3.000,	          ,	          ,	,
	XT345086  ,	 A,	,	1,	2052,	1221C20016               ,	15000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	2,	2052,	1221I20012               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	3,	2052,	1221I20011               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	4,	2052,	1221R20064               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	5,	2052,	1221R20005               ,	1000.000,	10.000,	          ,	          ,	,
	XT345086  ,	 A,	,	6,	2070,	121102141A               ,	1000.000,	0.900,	0.200     ,	          ,	OSP SBT                                 ,
	XT345086  ,	 A,	,	7,	2430,	1011TR755A               ,	7.237,	0.600,	          ,	          ,	,
	XT345086  ,	 A,	,	8,	2070,	1071F76004               ,	0.824,	14.000,	          ,	          ,	2dies;DA1                               ,
	XT345086  ,	 A,	,	9,	2130,	1071F76004               ,	0.438,	14.000,	          ,	          ,	1die;DA2                                ,
	XT345086  ,	 A,	,	10,	3130,	1071F310JB               ,	1.412,	14.000,	          ,	          ,	1dies;DA3                               ,
	XT345086  ,	 A,	,	11,	3330,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA4                               ,
	XT345086  ,	 A,	,	12,	4130,	1071F76001               ,	1.412,	14.000,	          ,	          ,	1die;DA5                                ,
	XT345086  ,	 A,	,	13,	4330,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA6                               ,
	XT345086  ,	 A,	,	14,	4530,	1071F76001               ,	1.412,	14.000,	          ,	          ,	1die;DA7                                ,
	XT345086  ,	 A,	,	15,	4730,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA8                               ,
	XT345086  ,	 A,	,	16,	5130,	1071F76001               ,	1.412,	14.000,	          ,	          ,	1die;DA9                                ,
	XT345086  ,	 A,	,	17,	5330,	1071FHR900               ,	4.236,	14.000,	          ,	          ,	3dies;DA10                              ,
	XT345086  ,	 A,	,	18,	2200,	1091A07C41               ,	241.782,	0.150,	258       ,	          ,	,
	XT345086  ,	 A,	,	19,	3200,	1091A07C41               ,	139.244,	0.150,	186       ,	          ,	,
	XT345086  ,	 A,	,	20,	3400,	1091A07C41               ,	137.844,	0.150,	186       ,	          ,	,
	XT345086  ,	 A,	,	21,	3600,	1091A07C41               ,	139.824,	0.150,	186       ,	          ,	,
	XT345086  ,	 A,	,	22,	4200,	1091A07C41               ,	140.866,	0.150,	189       ,	          ,	,
	XT345086  ,	 A,	,	23,	2300,	1081GE100C               ,	0.472,	4.000,	          ,	          ,	,
	XT345086  ,	 A,	,	24,	2052,	1101T70525               ,	8.680,	3.500,	          ,	          ,	,
	XT345086  ,	 A,	,	25,	2052,	1221R20006               ,	1000.000,	10.000,	,	          ,	,
	XT345086  ,	 A,	,	26,	2052,	SUBMATSCM106ENG          ,	1000.000,	0.800,	,	          ,	ANV345XTA010A                           ,
	XT345086  ,	 A,	,	27,	2410,	1101L75830               ,	345.000,	3.000,	,	          ,	,
	XT345086  ,	 A,	,	28,	2070,	SUBMATWA117ENG           ,	2000.000,	0.800,	,	          ,	2dies;DA1;(CHIP1~2):12402030DUMMY(65um) ,
	XT345086  ,	 A,	,	29,	2130,	SUBMATWA118ENG           ,	1000.000,	0.800,	,	          ,	1die;DA2;(CHIP3)20-W5019CC102;65um      ,
	XT345086  ,	 A,	,	30,	3130,	SUBMATWCME460ENG         ,	1000.000,	0.800,	NV444     ,	          ,	1dies;DA3;(CHIP4):30-T0NA00P078;65um    ,
	XT345086  ,	 A,	,	31,	3330,	SUBMATWA116ENG           ,	3000.000,	0.800,	,	          ,	3dies;DA4;(CHIP5~7):30-T0NA00P078;40um  ,
	XT345086  ,	 A,	,	32,	4130,	SUBMATWCME461ENG         ,	1000.000,	0.800,	NV445     ,	          ,	1dies;DA5;(CHIP8):30-T0NA00P078;65um    ,
	XT345086  ,	 A,	,	33,	4330,	SUBMATWA116ENG           ,	3000.000,	0.800,	          ,	          ,	3dies;DA6(CHIP9~11):30-T0NA00P078;40um  ,
	XT345086  ,	 A,	,	34,	4530,	SUBMATWCME461ENG         ,	1000.000,	0.800,	NV445     ,	          ,	1die;DA7;(CHIP12):30-T0NA00P078;65um    ,
	XT345086  ,	 A,	,	35,	4730,	SUBMATWA116ENG           ,	3000.000,	0.800,	,	          ,	3dies;DA8;(CHIP13~15):30-T0NA00P078;40um,
	XT345086  ,	 A,	,	36,	5130,	SUBMATWCME461ENG         ,	1000.000,	0.800,	NV445     ,	          ,	1die;DA9(CHIP16):30-T0NA00P078;65um     ,
	XT345086  ,	 A,	,	37,	5330,	SUBMATWA116ENG           ,	3000.000,	0.800,	,	          ,	3dies;DA10(CHIP17~19):30-T0NA00P078;40um,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	1,	2070,	121101271A               ,	1000.000,	0.900,	0.210     ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	2,	2430,	1011TR038A               ,	5.789,	0.600,	          ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	3,	2070,	1071F76004               ,	0.113,	14.000,	          ,	          ,	,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	4,	2200,	1091G08PA1               ,	129.150,	16.000,	80        ,	          ,	0.8 mil Ag 88%                          ,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	5,	2300,	1081760LB8               ,	0.231,	4.000,	          ,	          ,	20210210001改CPD                        ,
	NC090085  ,	 C,	2021/3/4 上午 12:00:00,	6,	2410,	1101G30545               ,	90.000,	3.000,	          ,	          ,	,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	1,	2070,	120101119A               ,	1000.000,	3.400,	0.203     ,	          ,	,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	2,	2430,	1011TR011A               ,	2.344,	0.600,	          ,	          ,	,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	3,	2070,	1071F76004               ,	0.339,	14.000,	          ,	          ,	Die1_AAG046;12 125um                    ,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	4,	2130,	1071F310JB               ,	0.339,	14.000,	          ,	          ,	Die2_AAG046;12 125um                    ,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	5,	2200,	1091A07T21               ,	13.292,	0.150,	13R       ,	          ,	0.7mil Au (R逆打)                       ,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	6,	3200,	1091A07T21               ,	13.932,	0.150,	13R       ,	          ,	0.7mil Au (R逆打)                       ,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	7,	2300,	108192HF4B               ,	0.117,	4.000,	          ,	          ,	,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	8,	2410,	1231BAS00A               ,	0.070,	5.000,	          ,	          ,	,
	YQ008E81  ,	 A,	2022/1/18 上午 12:00:00,	9,	2070,	SUBMATWCM493ENG          ,	1000.000,	0.800,	,	          ,	Die1_AAG046;12 125um;F76004             ,
