code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
O  ,1091A06T21               ,S21Y1535-7339  ,22223     ,20220213,92652,BB612     ,TA,2102.223,2022005995,1,20220205,0.000,0.000,6895.291,2242.650,7355.892,0.000,-140.427,-460.601,USE       ,20220217,181833,A,R07MSI602   ,2200,9,0,4730,2855,1875,MVOU      ,
O  ,1091A06C21               ,R21A133-0034   ,20685     ,20220215,224057,BBH96     ,TA,893.895,2021069733,1,20211229,0.000,0.000,2931.977,1060.389,3478.075,0.000,-166.494,-546.098,USE       ,20220217,182040,A,R07LWAZ01   ,2200,9,0,5936,3556,2380,MVOU      ,
O  ,1091A06C41               ,N221C131-0053  ,20082     ,20220217,181923,BBRF5     ,TB,2348.616,2021069260,1,20211227,0.000,0.000,7703.459,2348.616,7703.459,0.000,0.000,0.000,MC        ,20220217,181923,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T21               ,S21Y0851-6494  ,21527     ,20220216,163651,BB527     ,TA,460.300,2022005695,1,20220201,0.000,0.000,1509.784,659.936,2164.590,0.000,-199.636,-654.806,USE       ,20220217,182011,A,R07ABLG25   ,2200,9,0,2031,0,2031,MVOU      ,
R  ,1091A09C21               ,R219282-0011   ,25745     ,20220217,182453,BB905     ,TB,628.772,2021055498,2,20211016,0.000,0.000,2062.372,628.772,2062.372,0.000,0.000,0.000,RETURN    ,20220217,182453,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T21               ,S21Y0479-5227  ,19432     ,20220217,185045,BB868     ,TB,371.079,2022004985,1,20220128,0.000,0.000,1217.138,371.079,1217.138,0.000,0.000,0.000,MC        ,20220217,185045,M,            ,0,0,0,0,0,0,          ,
R  ,1091A09C21               ,R21A281-0005   ,25745     ,20220217,182629,BB901     ,TB,2324.760,2022001622,4,20220111,0.000,0.000,7625.213,2324.760,7625.213,0.000,0.000,0.000,RETURN    ,20220217,182629,M,            ,0,0,0,0,0,0,          ,
R  ,1091A06C41               ,N221C271-0061  ,25745     ,20220217,183447,BBRA2     ,TB,2174.447,2022007025,1,20220210,0.000,0.000,7132.187,2174.447,7132.187,0.000,0.000,0.000,RETURN    ,20220217,183447,M,            ,0,0,0,0,0,0,          ,
O  ,1091A07T21               ,S21Y0851-6394  ,25745     ,20220217,182724,BB901     ,TB,3000.000,2022006751,1,20220209,0.000,0.000,9840.000,3000.000,9840.000,0.000,0.000,0.000,MC        ,20220217,182724,M,            ,0,0,0,0,0,0,          ,
F  ,1091G08PA4               ,M8LA-0173      ,25745     ,20220217,182810,BB835     ,TB,0.000,2022007350,5,20220211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,STATUS    ,20220217,182810,M,            ,0,0,0,0,0,0,          ,
O  ,1091A06C41               ,N2218262-0026  ,23322     ,20220217,104341,BB456     ,TA,115.931,2021060229,1,20211110,0.000,0.000,380.252,170.396,558.900,0.000,-54.466,-178.648,USE       ,20220217,183443,A,R07NVFR02   ,2200,14,0,627,0,627,MVOU      ,
O  ,1091A06C41               ,N221C131-0023  ,25745     ,20220217,183624,BBRA2     ,TB,178.405,2021069260,1,20211227,0.000,0.000,585.167,178.405,585.167,0.000,0.000,0.000,MC        ,20220217,183624,M,            ,0,0,0,0,0,0,          ,
O  ,1091A06T21               ,S21Z0313-7707  ,12903     ,20220213,113150,BBH30     ,TA,1283.764,2022006076,1,20220206,0.000,0.000,4210.746,1364.260,4474.773,0.000,-80.496,-264.027,USE       ,20220217,184223,A,R07MSH905   ,2200,9,0,3580,2504,1076,MVOU      ,
O  ,1091A07T21               ,S21Y0851-6376  ,24142     ,20220217,184245,BB549     ,TA,3000.000,2022007034,1,20220210,0.000,0.000,9840.000,3000.000,9840.000,0.000,0.000,0.000,MC        ,20220217,184245,M,            ,0,0,0,0,0,0,          ,
O  ,1091A06C41               ,N221C131-0051  ,25745     ,20220217,184322,BBA06     ,TB,2499.561,2021069260,1,20211227,0.000,0.000,8198.560,2499.561,8198.560,0.000,0.000,0.000,MC        ,20220217,184322,M,            ,0,0,0,0,0,0,          ,
