route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity,wip_outplan_time
WL020,R08QRJ943,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJ947,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJ951,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJ955,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJ959,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJ963,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA04,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA08,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA12,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA16,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA20,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA24,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA28,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA32,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA36,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA40,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA44,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJA48,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJB01,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJB05,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJD04,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJF03,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG03,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG07,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG11,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG15,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG19,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG23,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG27,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG31,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG35,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG39,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG43,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG47,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG51,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG55,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG59,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG63,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG67,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJG71,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH04,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH08,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH12,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH16,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH20,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH24,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH28,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH32,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH36,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH40,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH44,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH48,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH52,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH56,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH60,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH64,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJH68,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJL03,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJL07,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJL11,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJM03,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJN03,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJN07,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ02,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ06,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ10,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ14,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ18,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ22,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ26,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ30,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ34,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ38,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ42,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R08QRJQ46,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R09QRKF03,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF07,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF11,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF15,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF19,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF23,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF27,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF31,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF35,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF39,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF43,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF47,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF51,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF55,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF59,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF63,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKF67,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK04,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK08,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK12,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK16,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK20,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK24,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK28,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK32,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK36,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK40,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK44,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK48,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK52,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK56,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK60,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK64,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK68,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK72,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R09QRKK76,GigaDevice,WLCSP,000IAQR004,2000,0,2480,N,N,,,1,,,GD25LB128DLIGR{0092}{DS},74.33,N,,
WL020,R03QRBS01,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R03QRBS05,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R04QRDB01,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE503,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE507,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE511,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE515,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE519,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE523,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE527,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE531,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE535,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE539,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE543,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE547,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE551,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE555,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE559,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE563,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE567,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE571,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE575,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE579,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE583,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE587,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE591,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRE595,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC04,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC08,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC12,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC16,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC20,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC24,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC28,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC32,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC36,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC40,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC44,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC48,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC52,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC56,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC60,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC64,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC68,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC72,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC76,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC80,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC84,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC88,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC92,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QREC96,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRECA0,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R05QRELA21,GigaDevice,WLCSP,000IAQR024,3000,0,2480,N,N,,,1,,,GD25LE64ELIGR{0136},74.33,N,,
WL020,R06QRF502,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF506,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF510,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF514,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF518,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF522,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF526,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF530,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF534,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF538,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF542,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF546,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF550,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF554,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF558,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF562,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF566,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
WL020,R06QRF570,GigaDevice,WLCSP,000IAQR039,2000,0,2480,N,N,,,1,,,GD25LB128ELIGR-T3{0047},74.33,N,,
