ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time,SETTING OPER
BBB14,UTC2000,RUNNING,R14ABBH08,2200,060EMAB004,AAB060EM2001A,22-04-05 15:56,22-04-05 02:46,WINBOND,FBGA60UEM2-1,4552,,1091A07T21,,R14ABBP01,FBGA60UEM2-1,WINBOND,AAB060EM2001A,1091A07T21,346.7893,22-04-05 15:56,2200
BBB15,UTC2000,RUNNING,R13ABHM02,2200,024XJAB021,AAB024XJ6006A,22-04-05 07:54,22-04-05 06:59,WINBOND,STBGA24D6U,393,04/05/2022 MP,1091A07T21,ER,R13ABHM01,STBGA24D6U,WINBOND,AAB024XJ6006A,1091A07T21,470.4585,22-04-05 07:54,2200
BBB16,UTC2000,RUNNING,R14BUAU02,2200,200N7BU025,ABU200N74006A,22-04-05 20:24,22-04-04 23:49,ICSI,VFBGA200BEP,2426,04/06/2022 MP,1091A07C21,,R14BUAU01,VFBGA200BEP,ICSI,ABU200N74006A,1091A07C21,117.9375,22-04-05 20:24,2200
BBB17,UTC2000,RUNNING,R14ABLR03,2200,084UCAB027,AAB084CC9001A,22-04-06 01:43,22-04-05 06:57,WINBOND,FBGA-84UC2H,5600,04/07/2022 MP,1091A07T21,,R14AWC304,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,298.5738,22-04-06 01:43,2200
BBB18,UTC2000,RUNNING,R14NVPK01,2200,132X2NV133,ANV132X2C044A,22-04-05 16:47,22-04-04 22:23,PHISON,STBGA132G4VT,1196,04/08/2022 MP,1091A07C41,4,R14ABBY01,FBGA96UEL(2),WINBOND,AAB096EL1019A,1091A06T21,65.0318,22-04-05 16:47,2200
BBB19,UTC2000,SETUP,,,,AAB060NR1004B,22-04-05 09:09,22-04-05 07:45,,,,04/09/2022 MP,,,R14ABDN06,VFBGA60B4L,WINBOND,AAB060NR1007A,1091A07T21,296.1566,,2200
BBB20,UTC2000,RUNNING,R14CDBE01,2200,054MFCD001,ACD054MF2003A,22-04-05 10:43,22-04-04 14:49,ETRON,MBGA54A2L,6186,04/10/2022 MP,,,R13ABN406,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,311.1107,22-04-05 10:43,2200
BBB21,UTC2000,RUNNING,R14MSKB04,2200,078ENMS007,AMS078EN1002A,22-04-05 21:34,22-04-05 07:15,MTI,FBGA-78UEN,3600,04/11/2022 MP,,,R14MSB206,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 21:34,2200
BBB22,UTC2000,RUNNING,R14MSCV07,2200,078ENMS018,AMS078EN1006A,22-04-05 18:03,22-04-05 02:37,MTI,FBGA-78UEN,3580,04/12/2022 MP,1091A06T21,,R14MSCV02,FBGA-78UEN,MTI,AMS078EN1006A,1091A06T21,232.1208,22-04-05 18:03,2200
BBB23,UTC2000,RUNNING,R14NVPK05,2200,132X2NV133,ANV132X2C044A,22-04-05 17:38,22-04-04 23:10,PHISON,STBGA132G4VT,1200,04/13/2022 MP,1091A07C41,4,R14ABN601,VFBGA84BAU,WINBOND,AAB084N43003A,1091A07T21,65.0318,22-04-05 17:38,2200
BBB24,UTC2000,RUNNING,R14MSKC02,2200,078ENMS007,AMS078EN1002A,22-04-05 18:43,22-04-05 04:46,MTI,FBGA-78UEN,3500,04/14/2022 MP,,,R14MSAZ08,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 18:43,2200
BBB25,UTC2000,RUNNING,R14MSJE04,2200,096ECMS010,AMS096EC3001B,22-04-05 14:42,22-04-04 15:25,MTI,FBGA-96UEC,5578,04/15/2022 MP,,,R14MSJC06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-05 14:42,2200
BBB26,UTC2000,RUNNING,R14ABQE05,2200,054TNAB029,AAB054TN1004A,22-04-05 09:14,22-04-04 23:37,WINBOND,TSOP2-54ME,2880,04/16/2022 MP,1091A07T21,,R14AWAT01,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,299.4645,22-04-05 09:14,2200
BBB27,UTC2000,RUNNING,R14ABLR05,2200,084UCAB027,AAB084CC9001A,22-04-06 01:50,22-04-05 07:13,WINBOND,FBGA-84UC2H,5560,04/17/2022 MP,1091A07T21,,R14AWC301,STBGA24A4L,MXIC,AAW024XJ6010B,1091A07T41,298.5738,22-04-06 01:50,2200
BBB28,UTC2000,RUNNING,R14MSKB03,2200,078ENMS007,AMS078EN1002A,22-04-05 21:20,22-04-05 07:14,MTI,FBGA-78UEN,3543,04/18/2022 MP,,,R14MSB211,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,22-04-05 21:20,2200
BBB29,UTC2000,RUNNING,R14MSJH07,2200,096ECMS010,AMS096EC3001B,22-04-05 16:05,22-04-04 16:54,MTI,FBGA-96UEC,5555,04/19/2022 MP,1091A06T21,,R14MSJA02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-05 16:05,2200
BBB30,UTC2000,RUNNING,R14MSJE01,2200,096ECMS010,AMS096EC3001B,22-04-05 13:26,22-04-04 14:04,MTI,FBGA-96UEC,5600,04/20/2022 MP,,,R14MSJB08,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-05 13:26,2200
BBB31,UTC2000,RUNNING,R14MSJB03,2200,096ECMS010,AMS096EC3001B,22-04-05 08:48,22-04-04 09:26,MTI,FBGA-96UEC,5598,04/21/2022 MP,1091A06T21,,R14MSJC04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,239.5637,22-04-05 08:48,2200
BBB32,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-05 00:22,,,,04/22/2022 MP,,,R14MSB203,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BBB33,UTC2000,RUNNING,R14MSK904,2200,048TWMS079,AMS048TW1060A,22-04-05 11:50,22-04-05 07:09,MTI,TSOP1-48AM,2160,04/23/2022 MP,1091A07T41,,R14MSK903,TSOP1-48AM,MTI,AMS048TW1060A,1091A07T41,461.0295,22-04-05 11:50,2200
BBB34,UTC2000,RUNNING,R14CDBD10,2200,054TNCD021,ACD054TN1001A,22-04-05 17:58,22-04-05 06:45,ETRON,TSOP2-54ME,2880,04/24/2022 MP,1091A07T21,,R14CDBD03,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,256.5663,22-04-05 17:58,2200
BBB35,UTC2000,RUNNING,R14CDBD09,2200,054TNCD021,ACD054TN1001A,22-04-05 18:00,22-04-05 06:46,ETRON,TSOP2-54ME,2880,04/25/2022 MP,1091A07T21,,R14CDBD04,TSOP2-54ME,ETRON,ACD054TN1001A,1091A07T21,256.5663,22-04-05 18:00,2200
BBB36,UTC2000,IDLE,,,,AMS078EN1002A,,22-04-04 19:08,,,,04/26/2022 MP,,,R14MSB408,FBGA-78UEN,MTI,AMS078EN1002A,1091A06T21,251.2358,,2200
BBC01,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 12:07,,,,04/19/2022 SP,,,R14MSK701,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC02,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 06:50,,,,04/20/2022 SP,,,R14MSLJ03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC03,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 09:24,,,,,,,R14MSK603,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC04,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 15:21,,,,,,,R14MSLI01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC05,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 19:02,,,,,,,R14MSLE04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC06,MAXUM-PLUS,RUNNING,R14MSLP02,2200,096ECMS003,AMS096EC1002A,22-04-05 20:20,22-04-05 00:13,MTI,FBGA-96UEC,5560,,1091A06T41,,R14MSLH03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-05 20:20,2200
BBC07,MAXUM-PLUS,PM,,,,AMS096EC1002A,22-04-05 11:50,22-04-05 07:50,,,,04/05/2022 MP,,,R14MSLI07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC08,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 06:27,,,,04/06/2022 MP,,,R14MSLJ01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC09,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 22:03,,,,04/07/2022 MP,,,R14MSLI06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC10,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 07:15,,,,04/08/2022 MP,,,R13MSKE04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC11,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-04 11:38,,,,04/09/2022 MP,,,R14MSLI04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC12,MAXUM-PLUS,RUNNING,R13MSIX05,2200,078ENMS009,AMS078EN1001A,22-04-05 08:46,22-04-04 18:23,MTI,FBGA-78UEN,3580,04/10/2022 MP,1091A06T21,,R14MSBN05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 08:46,2200
BBC13,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 07:42,,,,04/11/2022 MP,,,R14MSBS07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC14,MAXUM-PLUS,RUNNING,R13MSIX09,2200,078ENMS009,AMS078EN1001A,22-04-05 10:00,22-04-05 00:08,MTI,FBGA-78UEN,2450,04/12/2022 MP,1091A06T21,,R14MSBQ09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 10:00,2200
BBC15,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 02:56,,,,04/13/2022 MP,,,R14MSLE05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC16,MAXUM-PLUS,RUNNING,R14MSBV06,2200,078ENMS009,AMS078EN1001A,22-04-05 07:52,22-04-04 17:29,MTI,FBGA-78UEN,3580,04/14/2022 MP,1091A06T21,,R14MSBP08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 07:52,2200
BBC17,MAXUM-PLUS,RUNNING,R14MSBV07,2200,078ENMS009,AMS078EN1001A,22-04-05 07:54,22-04-04 17:32,MTI,FBGA-78UEN,3580,04/15/2022 MP,1091A06T21,,R14MSBM04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 07:54,2200
BBC18,MAXUM-PLUS,WAIT-REPAIR,R14MSLJ03,2200,096ECMS003,AMS096EC1002A,22-04-06 02:53:18,22-04-05 07:44,MTI,FBGA-96UEC,5541,04/16/2022 MP,1091A06T41,,R14MSLE03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-06 02:53,2200
BBC19,MAXUM-PLUS,RUNNING,R14MSBV08,2200,078ENMS009,AMS078EN1001A,22-04-05 13:00,22-04-04 22:37,MTI,FBGA-78UEN,3580,04/17/2022 MP,1091A06T21,,R14MSBT03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 13:00,2200
BBC20,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 02:37,,,,04/18/2022 MP,,,R14MSBR03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC21,MAXUM-PLUS,RUNNING,R14MSBV02,2200,078ENMS009,AMS078EN1001A,22-04-05 04:10,22-04-04 13:54,MTI,FBGA-78UEN,3552,04/19/2022 MP,1091A06T21,,R14MSBM05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 04:10,2200
BBC22,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 06:25,,,,04/20/2022 MP,,,R13MSJ105,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC23,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 02:42,,,,04/21/2022 MP,,,R14MSBT06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC24,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 04:15,,,,04/22/2022 MP,,,R14MSBR02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC25,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 04:16,,,,04/23/2022 MP,,,R14MSBV09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC26,MAXUM-PLUS,RUNNING,R13MSIZ05,2200,078ENMS009,AMS078EN1001A,22-04-05 10:28,22-04-04 20:08,MTI,FBGA-78UEN,3568,04/24/2022 MP,1091A06T21,,R14MSBN08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 10:28,2200
BBC27,MAXUM-PLUS,RUNNING,R14MSLN06,2200,096ECMS003,AMS096EC1002A,22-04-05 21:51,22-04-05 01:52,MTI,FBGA-96UEC,5523,04/25/2022 MP,1091A06T41,,R14MSLH06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-05 21:51,2200
BBC28,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 01:25,,,,04/26/2022 MP,,,R14MSBQ05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC29,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 06:36,,,,04/27/2022 MP,,,R14MSBT05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC30,MAXUM-PLUS,RUNNING,R14MSLT06,2200,096ECMS003,AMS096EC1002A,22-04-05 17:50,22-04-05 01:25,MTI,FBGA-96UEC,4532,04/28/2022 MP,,,R14MSLG04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-05 17:50,2200
BBC31,MAXUM-PLUS,RUNNING,R13MSIZ06,2200,078ENMS009,AMS078EN1001A,22-04-05 15:17,22-04-05 01:14,MTI,FBGA-78UEN,3500,04/29/2022 MP,1091A06T21,,R14MSBU05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 15:17,2200
BBC32,MAXUM-PLUS,RUNNING,R13MSIZ08,2200,078ENMS009,AMS078EN1001A,22-04-05 13:42,22-04-04 23:28,MTI,FBGA-78UEN,3540,04/29/2022 MP,1091A06T21,,R14MSBT04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 13:42,2200
BBC33,MAXUM-PLUS,RUNNING,R14MSBR07,2200,078ENMS009,AMS078EN1001A,22-04-05 13:15,22-04-04 22:57,MTI,FBGA-78UEN,3560,,1091A06T21,,R14MSBS03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 13:15,2200
BBC34,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 01:19,,,,,,,R14MSBV01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC35,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 01:23,,,,,,,R14MSBU04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC36,MAXUM-PLUS,RUNNING,R14MSLP04,2200,096ECMS003,AMS096EC1002A,22-04-05 22:08,22-04-05 01:56,MTI,FBGA-96UEC,5581,,1091A06T41,,R14MSLH07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-05 22:08,2200
BBC37,MAXUM-PLUS,RUNNING,R14MSLJ02,2200,096ECMS003,AMS096EC1002A,22-04-05 16:08,22-04-04 19:52,MTI,FBGA-96UEC,5600,04/05/2022 MP,1091A06T41,,R14MSLE02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,22-04-05 16:08,2200
BBC38,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 02:09,,,,04/06/2022 MP,,,R14MSLE06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC39,MAXUM-PLUS,RUNNING,R14MSBS09,2200,078ENMS009,AMS078EN1001A,22-04-05 07:25,22-04-04 21:29,MTI,FBGA-78UEN,2466,04/07/2022 MP,1091A06T21,,R14MSBR01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 07:25,2200
BBC40,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 02:52,,,,04/08/2022 MP,,,R14MSLE07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC41,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 07:06,,,,04/09/2022 MP,,,R14MSBR06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC42,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 02:26,,,,04/10/2022 MP,,,R14MSBS04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC43,MAXUM-PLUS,RUNNING,R14MSBS08,2200,078ENMS009,AMS078EN1001A,22-04-05 15:02,22-04-05 00:39,MTI,FBGA-78UEN,3580,04/11/2022 MP,1091A06T21,,R13MSJ104,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 15:02,2200
BBC44,MAXUM-PLUS,RUNNING,R13MSIZ09,2200,078ENMS009,AMS078EN1001A,22-04-05 10:24,22-04-04 23:49,MTI,FBGA-78UEN,2628,04/12/2022 MP,1091A06T21,,R14MSBR04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 10:24,2200
BBC45,MAXUM-PLUS,RUNNING,R14MSBR08,2200,078ENMS009,AMS078EN1001A,22-04-05 08:09,22-04-04 17:51,MTI,FBGA-78UEN,3560,04/13/2022 MP,1091A06T21,,R13MSIY01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 08:09,2200
BBC46,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 03:10,,,,04/14/2022 MP,,,R14MSLG05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC47,MAXUM-PLUS,RUNNING,R13MSIX06,2200,078ENMS009,AMS078EN1001A,22-04-05 08:42,22-04-04 18:20,MTI,FBGA-78UEN,3580,04/15/2022 MP,1091A06T21,,R14MSBP06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 08:42,2200
BBC48,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 02:25,,,,04/16/2022 MP,,,R14MSBS02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC49,MAXUM-PLUS,IDLE,,,,AMS096EC1002A,,22-04-05 05:41,,,,04/17/2022 MP,,,R14MSLG03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,,2200
BBC50,MAXUM-PLUS,RUNNING,R13MSIX04,2200,078ENMS009,AMS078EN1001A,22-04-05 07:11,22-04-04 16:56,MTI,FBGA-78UEN,3551,04/18/2022 MP,1091A06T21,,R14MSBU09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 07:11,2200
BBC51,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 06:21,,,,04/19/2022 MP,,,R13MSJ107,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC52,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 04:19,,,,04/20/2022 MP,,,R13MSJ109,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC53,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 07:51,,,,04/21/2022 MP,,,R13MSIX02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC54,MAXUM-PLUS,RUNNING,R13MSIX08,2200,078ENMS009,AMS078EN1001A,22-04-05 13:05,22-04-04 22:43,MTI,FBGA-78UEN,3580,04/22/2022 MP,1091A06T21,,R13MSIY07,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 13:05,2200
BBC55,MAXUM-PLUS,RUNNING,R13MSIZ07,2200,078ENMS009,AMS078EN1001A,22-04-05 11:52,22-04-04 21:41,MTI,FBGA-78UEN,3529,04/23/2022 MP,1091A06T21,,R13MSJ103,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 11:52,2200
BBC56,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 06:00,,,,04/24/2022 MP,,,R13MSIX01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC57,MAXUM-PLUS,RUNNING,R13MSIX07,2200,078ENMS009,AMS078EN1001A,22-04-05 14:16,22-04-04 23:53,MTI,FBGA-78UEN,3580,04/25/2022 MP,1091A06T21,,R13MSJ106,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,22-04-05 14:16,2200
BBC58,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 02:22,,,,04/26/2022 MP,,,R13MSIY09,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC59,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 05:17,,,,04/27/2022 MP,,,R13MSIZ03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBC60,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-04-05 07:54,,,,04/28/2022 MP,,,R14MSBU08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,,2200
BBD01,MAXUM-PLUS,IDLE,,,,AAW008Y62018A,,22-04-04 03:48,,,,04/06/2022 MP,,,R14AWAW01,DFN-08Y62D,MXIC,AAW008Y62018A,1091A07T41,1084.8008,,2200
BBD02,MAXUM-PLUS,RUNNING,R13BWH510,2200,048ACBW022,ABW048AC1011A,22-04-05 07:24,22-04-05 01:52,AKM,QFN-48AC1,1553,04/07/2022 MP,1091A07C41,,R13BWH502,QFN-48AC1,AKM,ABW048AC1011A,1091A07C41,283.1381,22-04-05 07:24,2200
BBD03,MAXUM-PLUS,RUNNING,R13BWH505,2200,048ACBW022,ABW048AC1011A,22-04-05 10:09,22-04-05 00:16,AKM,QFN-48AC1,2800,04/08/2022 MP,1091A07C41,,R13BWH501,QFN-48AC1,AKM,ABW048AC1011A,1091A07C41,283.1381,22-04-05 10:09,2200
BBD09,MAXUM-PLUS,SETUP,R14ASDU07,2200,008FGAS025,AAS008FG1011A,22-04-05 08:18,22-04-05 07:48,EliteMT,SOP-8G,10080,04/09/2022 MP,1091G08PA4,,R14ASDU02,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,22-04-05 16:23,2200
BBD10,MAXUM-PLUS,IDLE,,,,ANV0086A1075A,,22-04-02 11:55,,,,04/10/2022 MP,,,R13NVN538,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,,2200
BBD11,MAXUM-PLUS,RUNNING,R14ASCB02,2200,096ELAS044,AAS096EL1016A,22-04-05 21:51,22-04-05 06:33,EliteMT,FBGA-96UEL-3,2347,04/11/2022 MP,,,R14ASB401,FBGA-96UEL-3,EliteMT,AAS096EL1016A,1091G08PA4,153.6033,22-04-05 21:51,2200
BBD12,MAXUM-PLUS,RUNNING,R14ASDT01,2200,008FGAS025,AAS008FG1011A,22-04-05 16:19,22-04-05 06:21,EliteMT,SOP-8G,10080,04/12/2022 MP,,,R14ASBS14,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,22-04-05 16:19,2200
BBD13,MAXUM-PLUS,RUNNING,R14ASB407,2200,096ELAS044,AAS096EL1016A,22-04-05 07:39,22-04-04 12:22,EliteMT,FBGA-96UEL-3,2960,04/13/2022 MP,1091G08PA4,,R13ASDB01,FBGA-84UC,EliteMT,AAS084CC2007A,1091G08PA1,153.6033,22-04-05 07:39,2200
BBD14,MAXUM-PLUS,SETUP,R14ASDU03,2200,008FGAS025,AAS008FG1011A,22-04-05 08:18,22-04-05 07:48,EliteMT,SOP-8G,10080,04/14/2022 MP,1091G08PA4,,R14ASBS13,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,22-04-05 11:16,2200
BBD15,MAXUM-PLUS,IDLE,,,,ANV0086A1075A,,22-04-03 03:20,,,,04/15/2022 MP,,,R13NVN542,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,,2200
BBD16,MAXUM-PLUS,IDLE,,,,ANV0086A1075A,,22-04-02 08:18,,,,04/16/2022 MP,,,R13NVN537,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,,2200
BBD17,MAXUM-PLUS,IDLE,,,,ANV0086A1075A,,22-04-02 22:20,,,,04/17/2022 MP,,,R13NVN540,uSD08AQV-C,PHISON,ANV0086A1075A,1091A06C41,159.7116,,2200
BBD20,MAXUM-PLUS,RUNNING,R13BWH403,2200,048ACBW032,ABW048AC1010A,22-04-05 14:00,22-04-05 01:48,AKM,QFN-48AC1,2800,04/18/2022 MP,1091A07C41,,R13BWH401,QFN-48AC1,AKM,ABW048AC1010A,1091A07C41,229.3776,22-04-05 14:00,2200
BBD21,MAXUM-PLUS,RUNNING,R14BWD702,2200,056ADBW031,ABW056AD1004B,22-04-05 22:52,22-04-05 06:01,AKM,QFN-56AD1,2160,04/19/2022 MP,1091A07C41,,R14AWA628,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,128.0746,22-04-05 22:52,2200
BBD22,MAXUM-PLUS,RUNNING,R13BWH404,2200,048ACBW032,ABW048AC1010A,22-04-05 14:53,22-04-05 02:41,AKM,QFN-48AC1,2800,04/20/2022 MP,1091A07C41,,R13BWH402,QFN-48AC1,AKM,ABW048AC1010A,1091A07C41,229.3776,22-04-05 14:53,2200
BBD23,MAXUM-PLUS,RUNNING,R14ABM809,2200,008YMAB062,AAB008YM2023A,22-04-05 16:29,22-04-05 05:01,WINBOND,DFN-08YM2D,16000,04/21/2022 MP,1091A07T21,,R14ABM802,DFN-08YM2D,WINBOND,AAB008YM2023A,1091A07T21,1395.315,22-04-05 16:29,2200
BBD24,MAXUM-PLUS,RUNNING,R13BWHA05,2200,072AFBW022,ABW072AF1004B,22-04-05 14:44,22-04-04 23:55,AKM,QFN-72AF1,1600,04/22/2022 MP,1091A07C41,,R13BWHA06,QFN-72AF1,AKM,ABW072AF1004B,1091A07C41,107.944,22-04-05 14:44,2200
BBD35,MAXUM-PLUS,RUNNING,R14BWD701,2200,056ADBW031,ABW056AD1004B,22-04-06 00:05,22-04-05 07:13,AKM,QFN-56AD1,2160,04/23/2022 MP,1091A07C41,,R14AWAW02,DFN-08Y62D,MXIC,AAW008Y62018A,1091A07T41,128.0746,22-04-06 00:05,2200
