assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	PXXASQD    ,	,	2320,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2320,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2330,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2330,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2405,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2405,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2410,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2410,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2430,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2430,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2440,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2440,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2450,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2450,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2460,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2460,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2470,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2470,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2480,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2480,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	2490,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	2490,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASQD    ,	,	6000,	2021/11/24 下午 05:28:29,	S2784     ,	Y,	2070,	PXXASQD    ,	ChipMOS      ,	FBGA-84UC      ,	084UCAS104               ,	P98A3.01                                          ,	10,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M14D5121632AM1AG{GVEX2}                           ,	MT2021111150             ,	N,	N,	0,	0,	20211124,	172829,	2021/11/24 上午 12:00:00,	AAS084CC2011A       ,	,	      ,	M,	                         ,	          ,	               ,	M14D5121632AM1AG{GVEX2}                           ,	PROD        ,	2021/11/27 上午 12:00:00,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/11/30 上午 12:00:00,	12,	,	 C E E A A                                                                      ,	A0803CB1313         ,	30,	Y3,	     ,	AS99    ,	1081G750V7               ,	,	,	                                   ,	PXXASQD,	PXXASQD    ,	,	6000,	2021/11/24 下午 05:28:29,	S2784     ,	Y,
	PXXASS3    ,	,	2000,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2000,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2003,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2003,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2005,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2005,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2010,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2010,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2020,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2020,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2030,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2030,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2040,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2040,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2050,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2050,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2056,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2056,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2059,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2059,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2060,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2060,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2061,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2061,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2090,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2090,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2200,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2200,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2205,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2205,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
	PXXASS3    ,	,	2210,	2022/1/3 下午 04:05:12,	S2784     ,	Y,	2070,	PXXASS3    ,	ChipMOS      ,	FBGA-96UEL     ,	096ELAS038               ,	P0FC8.20                                          ,	120,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M15T4G16256AS1AG{GVNF2}                           ,	MT2021010013             ,	N,	N,	0,	0,	20220103,	160512,	2022/1/3 上午 12:00:00,	AAS096EL1007A       ,	,	      ,	M,	                         ,	          ,	               ,	M15T4G16256AS1AG{GVNF2}                           ,	PROD        ,	2021/1/6 上午 12:00:00,	2021/1/7 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/8 上午 12:00:00,	2021/1/16 上午 12:00:00,	12,	,	 C A B A A                                                                      ,	A0803CB1239         ,	27,	Y3,	     ,	AS99    ,	1081G750V8               ,	,	,	                                   ,	PXXASS3,	PXXASS3    ,	,	2210,	2022/1/3 下午 04:05:12,	S2784     ,	Y,
