assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R14BWF428  ,	2,	2470,	2022/4/18 下午 02:04:28,	WSM       ,	Y,	3720,	R14BWF428  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR89A                                          ,	4774,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4Y89                   ,	N,	N,	0,	0,	20220422,	63948,	2022/4/2 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/4/8 上午 12:00:00,	2022/4/9 上午 12:00:00,	2022/4/10 上午 12:00:00,	2022/4/10 上午 12:00:00,	2022/4/10 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	封合異物                           ,	R14BWF4,	R14BWF428  ,	2,	2470,	2022/4/18 下午 02:04:28,	WSM       ,	Y,
	R19BWEA16  ,	2,	2470,	2022/5/18 上午 01:49:48,	WSM       ,	Y,	3720,	R19BWEA16  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ458A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220518,	23607,	2022/5/8 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/14 上午 12:00:00,	2022/5/15 上午 12:00:00,	2022/5/16 上午 12:00:00,	2022/5/16 上午 12:00:00,	2022/5/16 上午 12:00:00,	8 ,	,	 A B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	R19BWEA,	R19BWEA16  ,	2,	2470,	2022/5/18 上午 01:49:48,	WSM       ,	Y,
	R20BWEC04  ,	2,	2470,	2022/6/2 下午 04:50:07,	WSM       ,	Y,	3720,	R20BWEC04  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220602,	165007,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC04  ,	2,	2470,	2022/6/2 下午 04:50:07,	WSM       ,	Y,
	R20BWEC08  ,	2,	2470,	2022/6/2 下午 11:31:37,	WSM       ,	Y,	3720,	R20BWEC08  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220602,	233137,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC08  ,	2,	2470,	2022/6/2 下午 11:31:37,	WSM       ,	Y,
	R20BWEC12  ,	2,	2470,	2022/6/3 上午 06:21:13,	WSM       ,	Y,	3720,	R20BWEC12  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	62113,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC12  ,	2,	2470,	2022/6/3 上午 06:21:13,	WSM       ,	Y,
	R20BWEC16  ,	2,	2470,	2022/6/3 下午 04:06:09,	WSM       ,	Y,	3720,	R20BWEC16  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	160608,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC16  ,	2,	2470,	2022/6/3 下午 04:06:09,	WSM       ,	Y,
	R20BWEC20  ,	2,	2470,	2022/6/3 下午 11:27:35,	WSM       ,	Y,	3720,	R20BWEC20  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	232735,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC20  ,	2,	2470,	2022/6/3 下午 11:27:35,	WSM       ,	Y,
	R20BWEC24  ,	2,	2470,	2022/6/4 上午 05:58:02,	WSM       ,	Y,	3720,	R20BWEC24  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	55801,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC24  ,	2,	2470,	2022/6/4 上午 05:58:02,	WSM       ,	Y,
	R20BWEC28  ,	2,	2470,	2022/6/4 下午 12:33:32,	WSM       ,	Y,	3720,	R20BWEC28  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	123331,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC28  ,	2,	2470,	2022/6/4 下午 12:33:32,	WSM       ,	Y,
	R20BWEC32  ,	2,	2470,	2022/6/4 下午 07:13:24,	WSM       ,	Y,	3720,	R20BWEC32  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	191324,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC32  ,	2,	2470,	2022/6/4 下午 07:13:24,	WSM       ,	Y,
	R20BWEC36  ,	2,	2470,	2022/6/5 上午 01:46:19,	WSM       ,	Y,	3720,	R20BWEC36  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	14618,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC36  ,	2,	2470,	2022/6/5 上午 01:46:19,	WSM       ,	Y,
	R20BWEC40  ,	2,	2470,	2022/6/5 上午 08:16:45,	WSM       ,	Y,	3720,	R20BWEC40  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	81645,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC40  ,	2,	2470,	2022/6/5 上午 08:16:45,	WSM       ,	Y,
	R20BWEC44  ,	2,	2470,	2022/6/5 下午 03:02:46,	WSM       ,	Y,	3720,	R20BWEC44  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	150246,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC44  ,	2,	2470,	2022/6/5 下午 03:02:46,	WSM       ,	Y,
	R20BWEC48  ,	2,	2470,	2022/6/5 下午 09:27:55,	WSM       ,	Y,	3720,	R20BWEC48  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	212754,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC48  ,	2,	2470,	2022/6/5 下午 09:27:55,	WSM       ,	Y,
	R20BWEC52  ,	2,	2470,	2022/6/6 上午 04:04:52,	WSM       ,	Y,	3720,	R20BWEC52  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG05A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	40452,	2022/5/13 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/19 上午 12:00:00,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/21 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEC,	R20BWEC52  ,	2,	2470,	2022/6/6 上午 04:04:52,	WSM       ,	Y,
	R20BWEM03  ,	2,	2470,	2022/6/3 下午 12:36:49,	WSM       ,	Y,	3720,	R20BWEM03  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	123648,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM03  ,	2,	2470,	2022/6/3 下午 12:36:49,	WSM       ,	Y,
	R20BWEM07  ,	2,	2470,	2022/6/3 下午 10:15:57,	WSM       ,	Y,	3720,	R20BWEM07  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	221556,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM07  ,	2,	2470,	2022/6/3 下午 10:15:57,	WSM       ,	Y,
	R20BWEM11  ,	2,	2470,	2022/6/4 上午 09:50:38,	WSM       ,	Y,	3720,	R20BWEM11  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	95038,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM11  ,	2,	2470,	2022/6/4 上午 09:50:38,	WSM       ,	Y,
	R20BWEM15  ,	2,	2470,	2022/6/4 下午 06:12:12,	WSM       ,	Y,	3720,	R20BWEM15  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	181211,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM15  ,	2,	2470,	2022/6/4 下午 06:12:12,	WSM       ,	Y,
	R20BWEM19  ,	2,	2470,	2022/6/5 上午 05:48:26,	WSM       ,	Y,	3720,	R20BWEM19  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	54826,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM19  ,	2,	2470,	2022/6/5 上午 05:48:26,	WSM       ,	Y,
	R20BWEM23  ,	2,	2470,	2022/6/5 下午 02:50:13,	WSM       ,	Y,	3720,	R20BWEM23  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	145013,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM23  ,	2,	2470,	2022/6/5 下午 02:50:13,	WSM       ,	Y,
	R20BWEM27  ,	2,	2470,	2022/6/5 下午 09:56:16,	WSM       ,	Y,	3720,	R20BWEM27  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220605,	215615,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM27  ,	2,	2470,	2022/6/5 下午 09:56:16,	WSM       ,	Y,
	R20BWEM31  ,	2,	2470,	2022/6/6 上午 04:47:59,	WSM       ,	Y,	3720,	R20BWEM31  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG09A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220606,	44758,	2022/5/14 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/20 上午 12:00:00,	2022/5/21 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	2022/5/22 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R20BWEM,	R20BWEM31  ,	2,	2470,	2022/6/6 上午 04:47:59,	WSM       ,	Y,
	R21ABBT02  ,	53,	2470,	2022/6/5 上午 02:25:56,	WSM       ,	Y,	2320,	R21ABBT02  ,	WINBOND      ,	STDFN-08YQ2A   ,	008YQAB082               ,	6220M0038                                         ,	2159,	0,	2320,	A2,	N,	TSOP  ,	AB,	AAG070910/IG/W25R512JVEIN                         ,	OP6CMC07QV               ,	N,	N,	0,	0,	20220605,	54127,	2022/5/23 上午 12:00:00,	AAB008YQ2041A       ,	,	      ,	M,	                         ,	          ,	               ,	AAG070910/IG/W25R512JVEIN                         ,	PROD        ,	2022/5/26 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/30 上午 12:00:00,	2022/5/31 上午 12:00:00,	2022/6/4 上午 12:00:00,	12,	  ,	 E J E B D                                                                      ,	A0803CB1050         ,	16,	Y1,	     ,	AB06    ,	108192HF4A               ,	,	,	                                   ,	R21ABBT,	R21ABBT02  ,	53,	2470,	2022/6/5 上午 02:25:56,	WSM       ,	Y,
	R21BWG202  ,	2,	2470,	2022/6/3 下午 02:16:45,	WSM       ,	Y,	3720,	R21BWG202  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	141644,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG202  ,	2,	2470,	2022/6/3 下午 02:16:45,	WSM       ,	Y,
	R21BWG206  ,	2,	2470,	2022/6/3 下午 09:26:17,	WSM       ,	Y,	3720,	R21BWG206  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220603,	212617,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG206  ,	2,	2470,	2022/6/3 下午 09:26:17,	WSM       ,	Y,
	R21BWG210  ,	2,	2470,	2022/6/4 上午 04:23:58,	WSM       ,	Y,	3720,	R21BWG210  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	42358,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG210  ,	2,	2470,	2022/6/4 上午 04:23:58,	WSM       ,	Y,
	R21BWG214  ,	2,	2470,	2022/6/4 上午 11:06:37,	WSM       ,	Y,	3720,	R21BWG214  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMG11A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4T33                   ,	N,	N,	0,	0,	20220604,	110637,	2022/5/18 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R21BWG2,	R21BWG214  ,	2,	2470,	2022/6/4 上午 11:06:37,	WSM       ,	Y,
