lot_number,oper,cust,pin_pkg,prod_id,qty,part_id,part_no,bd_id,entity,start_time,end_time
R23MSNC02,2200,MTI,FBGA-96UEC,096ECMS010,2722,1091A06T21,A0801CB0824,AMS096EC3001B,BBU72,2022-06-06 08:21:00,2022-06-06 21:15:35
R22AWC203,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBU75,2022-06-06 08:21:00,2022-06-06 20:21:11
R22AWBW27,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBU99,2022-06-06 08:21:00,2022-06-06 20:21:11
R22AWC421,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB211,2022-06-06 11:13:00,2022-06-06 21:48:14
R22AWCB17,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB211,2022-06-06 21:48:14,2022-06-07 08:23:29
R22AWC229,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB211,2022-06-07 08:23:29,2022-06-07 18:58:43
R22AWD410,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB211,2022-06-07 18:58:43,2022-06-08 05:33:58
R22AWD718,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB211,2022-06-08 05:33:58,2022-06-08 16:09:12
R22AWD614,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB211,2022-06-08 16:09:12,2022-06-09 02:44:27
R22OKA703,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB212,2022-06-06 16:17:00,2022-06-07 05:42:44
R22OKA805,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB212,2022-06-07 05:42:44,2022-06-07 19:08:28
R22AWC221,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB213,2022-06-06 15:46:00,2022-06-07 02:21:14
R22AWC225,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB213,2022-06-07 02:21:14,2022-06-07 12:56:29
R22AWCB33,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB213,2022-06-07 12:56:29,2022-06-07 23:31:43
R22AWD638,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB213,2022-06-07 23:31:43,2022-06-08 10:06:58
R22AWCB35,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB213,2022-06-08 10:06:58,2022-06-08 20:42:12
R22OKA803,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB214,2022-06-06 09:21:00,2022-06-06 22:46:44
R22OKA804,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB214,2022-06-06 22:46:44,2022-06-07 12:12:28
R22AWCB21,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB215,2022-06-06 21:30:20,2022-06-07 08:05:35
R22AWC228,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB215,2022-06-07 08:05:35,2022-06-07 18:40:49
R22AWD414,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB215,2022-06-07 18:40:49,2022-06-08 05:16:04
R22AWD714,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB215,2022-06-08 05:16:04,2022-06-08 15:51:19
R22AWD610,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB215,2022-06-08 15:51:19,2022-06-09 02:26:33
R22AWC222,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB216,2022-06-06 14:46:00,2022-06-07 01:21:14
R22AWC226,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB216,2022-06-07 01:21:14,2022-06-07 11:56:29
R22AWCB31,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB216,2022-06-07 11:56:29,2022-06-07 22:31:43
R22AWC443,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB216,2022-06-07 22:31:43,2022-06-08 09:06:58
R22AWD622,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB216,2022-06-08 09:06:58,2022-06-08 19:42:12
R22AWC426,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB217,2022-06-06 09:57:00,2022-06-06 20:32:14
R22AWCB22,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB217,2022-06-06 20:32:14,2022-06-07 07:07:29
R22AWCB27,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB217,2022-06-07 07:07:29,2022-06-07 17:42:43
R22AWD434,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB217,2022-06-07 17:42:43,2022-06-08 04:17:58
R22AWD646,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB217,2022-06-08 04:17:58,2022-06-08 14:53:12
R22AWD514,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB217,2022-06-08 14:53:12,2022-06-09 01:28:27
R22ABBE01,3600,WINBOND,STBGA24D6U,024XJAB025,4873,1091A07T21,A0801CB1190,AAB024XJ6011A,BB219,2022-06-06 12:06:00,2022-06-06 18:01:43
R22ABBG01,3600,WINBOND,STBGA24D6U,024XJAB025,5006,1091A07T21,A0801CB1190,AAB024XJ6011A,BB219,2022-06-06 18:01:43,2022-06-07 00:07:10
R22ABBH01,3600,WINBOND,STBGA24D6U,024XJAB025,1968,1091A07T21,A0801CB1190,AAB024XJ6011A,BB219,2022-06-07 00:07:10,2022-06-07 02:30:49
R22OKA702,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB220,2022-06-06 09:21:00,2022-06-06 22:46:44
R22OKA704,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB220,2022-06-06 22:46:44,2022-06-07 12:12:28
R22OKA708,2200,LAPIS,TSOP1-48A2,048TVOK056,2560,1091A07C41,A0801CB0655,AOK048TV1029A,BB220,2022-06-07 12:12:28,2022-06-08 01:38:13
R22AWC218,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB221,2022-06-06 14:53:00,2022-06-07 01:28:14
R22AWC431,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB221,2022-06-07 01:28:14,2022-06-07 12:03:29
R22AWCB32,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB221,2022-06-07 12:03:29,2022-06-07 22:38:43
R22AWC447,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB221,2022-06-07 22:38:43,2022-06-08 09:13:58
R22AWCB43,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB221,2022-06-08 09:13:58,2022-06-08 19:49:12
R22AWC401,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB222,2022-06-06 08:21:00,2022-06-06 18:56:14
R22AWC427,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB222,2022-06-06 18:56:14,2022-06-07 05:31:29
R22AWCB24,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB222,2022-06-07 05:31:29,2022-06-07 16:06:43
R22AWD442,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB222,2022-06-07 16:06:43,2022-06-08 02:41:58
R22AWCB47,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB222,2022-06-08 02:41:58,2022-06-08 13:17:12
R22AWD506,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB222,2022-06-08 13:17:12,2022-06-08 23:52:27
R22AWC423,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB223,2022-06-06 16:02:00,2022-06-07 02:37:14
R22AWCB25,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB223,2022-06-07 02:37:14,2022-06-07 13:12:29
R22AWD426,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB223,2022-06-07 13:12:29,2022-06-07 23:47:43
R22AWD634,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB223,2022-06-07 23:47:43,2022-06-08 10:22:58
R22AWD502,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB223,2022-06-08 10:22:58,2022-06-08 20:58:12
R22AWC220,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB224,2022-06-06 10:06:00,2022-06-06 20:41:14
R22AWCB14,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB224,2022-06-06 20:41:14,2022-06-07 07:16:29
R22AWC433,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB224,2022-06-07 07:16:29,2022-06-07 17:51:43
R22AWD422,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB224,2022-06-07 17:51:43,2022-06-08 04:26:58
R22AWD706,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB224,2022-06-08 04:26:58,2022-06-08 15:02:12
R22AWD522,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB224,2022-06-08 15:02:12,2022-06-09 01:37:27
R22AWC216,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB225,2022-06-06 10:06:00,2022-06-06 20:41:14
R22AWCB18,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB225,2022-06-06 20:41:14,2022-06-07 07:16:29
R22AWC432,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB225,2022-06-07 07:16:29,2022-06-07 17:51:43
R22AWD430,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB225,2022-06-07 17:51:43,2022-06-08 04:26:58
R22AWD702,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB225,2022-06-08 04:26:58,2022-06-08 15:02:12
R22AWD518,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB225,2022-06-08 15:02:12,2022-06-09 01:37:27
R22AWC425,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB227,2022-06-06 10:15:00,2022-06-06 20:50:14
R22AWCB15,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB227,2022-06-06 20:50:14,2022-06-07 07:25:29
R22AWC434,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB227,2022-06-07 07:25:29,2022-06-07 18:00:43
R22AWD418,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB227,2022-06-07 18:00:43,2022-06-08 04:35:58
R22AWD710,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB227,2022-06-08 04:35:58,2022-06-08 15:11:12
R22AWD602,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB227,2022-06-08 15:11:12,2022-06-09 01:46:27
R22AWC428,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB228,2022-06-06 13:13:00,2022-06-06 23:48:14
R22AWC224,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB228,2022-06-06 23:48:14,2022-06-07 10:23:29
R22AWC232,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB228,2022-06-07 10:23:29,2022-06-07 20:58:43
R22AWC241,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB228,2022-06-07 20:58:43,2022-06-08 07:33:58
R22AWD814,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB228,2022-06-08 07:33:58,2022-06-08 18:09:12
R23AWA106,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB228,2022-06-08 18:09:12,2022-06-09 04:44:27
R22AWC215,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB229,2022-06-06 12:52:00,2022-06-06 23:27:14
R22AWC430,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB229,2022-06-06 23:27:14,2022-06-07 10:02:29
R22AWCB28,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB229,2022-06-07 10:02:29,2022-06-07 20:37:43
R22AWC237,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB229,2022-06-07 20:37:43,2022-06-08 07:12:58
R22AWD810,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB229,2022-06-08 07:12:58,2022-06-08 17:48:12
R23AWA102,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB229,2022-06-08 17:48:12,2022-06-09 04:23:27
R22AWC217,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB230,2022-06-06 09:37:00,2022-06-06 20:12:14
R22AWCB16,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB230,2022-06-06 20:12:14,2022-06-07 06:47:29
R22AWCB23,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB230,2022-06-07 06:47:29,2022-06-07 17:22:43
R22AWD438,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB230,2022-06-07 17:22:43,2022-06-08 03:57:58
R22AWD642,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB230,2022-06-08 03:57:58,2022-06-08 14:33:12
R22AWD510,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB230,2022-06-08 14:33:12,2022-06-09 01:08:27
R22AWC420,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB231,2022-06-06 14:34:00,2022-06-07 01:09:14
R22AWC227,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB231,2022-06-07 01:09:14,2022-06-07 11:44:29
R22AWCB30,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB231,2022-06-07 11:44:29,2022-06-07 22:19:43
R22AWC439,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB231,2022-06-07 22:19:43,2022-06-08 08:54:58
R22AWD822,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB231,2022-06-08 08:54:58,2022-06-08 19:30:12
R22AWC219,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB233,2022-06-06 12:01:00,2022-06-06 22:36:14
R22AWCB20,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB233,2022-06-06 22:36:14,2022-06-07 09:11:29
R22AWC230,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB233,2022-06-07 09:11:29,2022-06-07 19:46:43
R22AWD402,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB233,2022-06-07 19:46:43,2022-06-08 06:21:58
R22AWD806,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB233,2022-06-08 06:21:58,2022-06-08 16:57:12
R22AWD626,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB233,2022-06-08 16:57:12,2022-06-09 03:32:27
R22AWC424,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB234,2022-06-06 13:54:00,2022-06-07 00:29:14
R22AWC429,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB234,2022-06-07 00:29:14,2022-06-07 11:04:29
R22AWC233,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB234,2022-06-07 11:04:29,2022-06-07 21:39:43
R22AWC245,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB234,2022-06-07 21:39:43,2022-06-08 08:14:58
R22AWD818,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB234,2022-06-08 08:14:58,2022-06-08 18:50:12
R22AWC223,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB235,2022-06-06 11:21:00,2022-06-06 21:56:14
R22AWCB13,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB235,2022-06-06 21:56:14,2022-06-07 08:31:29
R22AWC231,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB235,2022-06-07 08:31:29,2022-06-07 19:06:43
R22AWD406,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB235,2022-06-07 19:06:43,2022-06-08 05:41:58
R22AWD802,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB235,2022-06-08 05:41:58,2022-06-08 16:17:12
R22AWD618,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BB235,2022-06-08 16:17:12,2022-06-09 02:52:27
R23MSLA08,2200,MTI,FBGA-96UEC,096ECMS003,1347,1091A06T41,A0801CB0644,AMS096EC1002A,BB442,2022-06-06 22:32:00,2022-06-07 03:58:45
R23MSM908,2200,MTI,FBGA-96UEC,096ECMS003,373,1091A06T41,A0801CB0644,AMS096EC1002A,BB442,2022-06-07 03:58:45,2022-06-07 05:29:14
R23MSM605,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0801CB0644,AMS096EC1002A,BB442,2022-06-07 05:29:14,2022-06-08 04:07:40
R23MSM304,2200,MTI,FBGA-96UEC,096ECMS003,5552,1091A06T41,A0801CB0644,AMS096EC1002A,BB442,2022-06-08 04:07:40,2022-06-09 02:34:28
R23ABFX17,2200,WINBOND,TSOP1-48AM,048TWAB012,2160,1091A07T21,A0801CB0850,AAB048TW2006A,BB443,2022-06-06 19:12:00,2022-06-06 23:43:37
R23ABFX28,2200,WINBOND,TSOP1-48AM,048TWAB012,2160,1091A07T21,A0801CB0850,AAB048TW2006A,BB443,2022-06-07 07:23:00,2022-06-07 11:54:37
R22NVYM17,2200,PHISON,TSOP1-48MR-C,048TRNV073,2160,1091A07C21,A0801CB1192,ANV048TR2018A,BB444,2022-06-06 12:08:00,2022-06-07 01:02:22
R22NVYM70,2200,PHISON,TSOP1-48MR-C,048TRNV073,2160,1091A07C21,A0801CB1192,ANV048TR2018A,BB444,2022-06-07 01:02:22,2022-06-07 13:56:44
R22NVYMB9,2200,PHISON,TSOP1-48MR-C,048TRNV073,2160,1091A07C21,A0801CB1192,ANV048TR2018A,BB444,2022-06-07 13:56:44,2022-06-08 02:51:06
R22NVYMB8,2200,PHISON,TSOP1-48MR-C,048TRNV073,2160,1091A07C21,A0801CB1192,ANV048TR2018A,BB444,2022-06-08 02:51:06,2022-06-08 15:45:28
R23ABFX16,2200,WINBOND,TSOP1-48AM,048TWAB012,2160,1091A07T21,A0801CB0850,AAB048TW2006A,BB445,2022-06-06 18:06:00,2022-06-06 22:37:37
R23ABFX27,2200,WINBOND,TSOP1-48AM,048TWAB012,2160,1091A07T21,A0801CB0850,AAB048TW2006A,BB445,2022-06-07 06:16:00,2022-06-07 10:47:37
R22BUAK10,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB446,2022-06-06 15:25:00,2022-06-07 00:08:48
R22BUAN06,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB446,2022-06-07 00:08:48,2022-06-07 08:52:37
R22BUAN07,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB446,2022-06-07 08:52:37,2022-06-07 17:36:25
R22BUAN08,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB446,2022-06-07 17:36:25,2022-06-08 02:20:14
R22BUAN09,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB446,2022-06-08 02:20:14,2022-06-08 11:04:03
R22BUAK07,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB448,2022-06-06 18:32:48,2022-06-07 03:16:37
R22BUAN10,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB448,2022-06-07 03:16:37,2022-06-07 12:00:25
R22BUAN11,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB448,2022-06-07 12:00:25,2022-06-07 20:44:14
R22BUAN12,2200,ICSI,TSOP2-86E,086TABU026,374,1091A09C21,A0801CB0462,ABU086TA1007A,BB448,2022-06-07 20:44:14,2022-06-07 22:46:41
R22BUAN01,2200,ICSI,TSOP2-86E,086TABU026,1600,1091A09C21,A0801CB0462,ABU086TA1007A,BB448,2022-06-07 22:46:41,2022-06-08 07:30:29
R23MSM107,2200,MTI,FBGA-96UEC,096ECMS003,3417,1091A06T41,A0801CB0644,AMS096EC1002A,BB449,2022-06-06 08:06:00,2022-06-06 21:54:53
R23MSM906,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0801CB0644,AMS096EC1002A,BB449,2022-06-06 21:54:53,2022-06-07 20:33:20
R23MSM507,2200,MTI,FBGA-96UEC,096ECMS003,5157,1091A06T41,A0801CB0644,AMS096EC1002A,BB449,2022-06-07 20:33:20,2022-06-08 17:24:18
R22TEAV09,2200,ZCN,FBGA-96UEI,096EITE001,3000,1091A07T21,A0801CB1277,ATE096EI1002A,BB452,2022-06-07 02:46:00,2022-06-07 14:10:58
R23MSM903,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0801CB0644,AMS096EC1002A,BB453,2022-06-06 13:52:00,2022-06-07 12:30:26
R23MSM307,2200,MTI,FBGA-96UEC,096ECMS003,4229,1091A06T41,A0801CB0644,AMS096EC1002A,BB453,2022-06-07 12:30:26,2022-06-08 05:36:18
R23MSM302,2200,MTI,FBGA-96UEC,096ECMS003,5597,1091A06T41,A0801CB0644,AMS096EC1002A,BB453,2022-06-08 05:36:18,2022-06-09 04:14:01
R23MSMY07,2200,MTI,FBGA-96UEC,096ECMS003,4251,1091A06T41,A0801CB0644,AMS096EC1002A,BB455,2022-06-06 13:26:00,2022-06-07 06:37:12
R23MSM607,2200,MTI,FBGA-96UEC,096ECMS003,5243,1091A06T41,A0801CB0644,AMS096EC1002A,BB455,2022-06-07 06:37:12,2022-06-08 03:49:02
R23MSL208,2200,MTI,FBGA-96UEC,096ECMS003,1352,1091A06T41,A0801CB0644,AMS096EC1002A,BB455,2022-06-08 03:49:02,2022-06-08 09:17:00
R23MSLA04,2200,MTI,FBGA-96UEC,096ECMS003,5599,1091A06T41,A0801CB0644,AMS096EC1002A,BB455,2022-06-08 09:17:00,2022-06-09 07:55:12
R23MSM904,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0801CB0644,AMS096EC1002A,BB456,2022-06-06 14:37:00,2022-06-07 13:15:26
R23MSM503,2200,MTI,FBGA-96UEC,096ECMS003,5600,1091A06T41,A0801CB0644,AMS096EC1002A,BB456,2022-06-07 13:15:26,2022-06-08 11:53:53
R23MSJI08,2200,MTI,TSOP1-48AM,048TWMS063,2160,1091A07T41,A0801CB1151,AMS048TW1053A,BB459,2022-06-06 13:24:00,2022-06-06 21:15:29
R23ABGD01,2200,WINBOND,FBGA60UEM2-1,060EMAB004,7530,1091A07T21,A0801CB1291,AAB060EM2001A,BB460,2022-06-06 15:21:00,2022-06-07 19:06:28
R23ABGC06,2200,WINBOND,FBGA60UEM2-1,060EMAB004,5402,1091A07T21,A0801CB1291,AAB060EM2001A,BB460,2022-06-07 19:06:28,2022-06-08 15:01:16
R23ABFT01,2200,WINBOND,FBGA-84UC2H,084UCAB027,370,1091A07T21,A0801CB1250,AAB084CC9001A,BB461,2022-06-06 12:01:59,2022-06-06 13:30:07
R23MSJI03,2200,MTI,TSOP1-48AM,048TWMS063,2160,1091A07T41,A0801CB1151,AMS048TW1053A,BB463,2022-06-06 12:20:00,2022-06-06 20:11:29
