ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19NIE202,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19NIE403,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19NIEJ03,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19NIE701,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19NIE602,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19NIE702,17280,N,2080,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,345.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEF03,17280,N,2090,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,BBRB1,1,020YU006,020YUNI024,2146,15.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,BBRB1-1
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.563767,179.563767,175.511194",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEM03,17280,N,2090,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,BBS03,1,020YU006,020YUNI024,2141,15.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,BBS03-1
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIES01,17280,N,2090,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,BBS07,1,020YU006,020YUNI024,16920,15.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,BBS07-1
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEF01,17280,N,2090,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,BBRD2,1,020YU006,020YUNI024,16920,15.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,BBRD2-1
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIES02,17280,N,2090,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,BBRC5,1,020YU006,020YUNI024,16920,15.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,BBRC5-1
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIES03,17280,N,2090,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,BBA19,1,020YU006,020YUNI024,2146,15.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,BBA19-1
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIE402,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2WB TA
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEA03,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2WB TA
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEK03,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEP01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEQ02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-3
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.731505,179.731505,175.675146",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIER03,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2143,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B28-6
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEN01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEP02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEQ03,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-3
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIE601,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B28-6
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEA01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-3
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEK01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1418.981492,1418.981492,1386.956510",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEM01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16919,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-3
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEN02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.983113,179.983113,175.921075",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEP03,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2146,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIER01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B28-6
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIE401,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B28-6
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEA02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2WB TA
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEJ01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-2
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEK02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEM02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-3
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","179.899243,179.899243,175.839099",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEN03,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,2145,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-5
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIEQ01,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B30-3
"ICONN,ICONN-PLUS,RAPID","ICONN,ICONN-PLUS,RAPID","1419.065361,1419.065361,1387.038486",A0803CB0826,24,235,N,YU020009,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19NIER02,17280,N,2150,D2966BA8B-KXABV01{A},1091A08T41,A0803CB0826,QFN-20YU2D,,-1,020YU006,020YUNI024,16920,75.000000,ANI020YU1005C,QFNS171,"715.400452,715.400452,731.919128",,N2B28-6
ICONN,ICONN,448.951915,A0803CB1090,6,106,N,3R022009,,EMC,2200,0.000000,N,Y,"Add queue time + -170.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 40||Add cure time + 40.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19HQHH02,2640,Y,2070,FSA515RCH000ZSB{MXXX-110-ASE}{GPM},1091A06C41,A0803CB1090,FPSLGA22O5V,,-1,0223R009,0223RHQ012,1731,185.000000,AHQ0223R1001B,BGA359,231.338806,,
ICONN,ICONN,666.554836,A0803CB1090,6,106,N,3R022009,,EMC,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 40.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19HQHH01,2640,N,2080,FSA515RCH000ZSB{MXXX-110-ASE}{GPM},1091A06C41,A0803CB1090,FPSLGA22O5V,,-1,0223R009,0223RHQ012,2570,235.000000,AHQ0223R1001B,BGA359,231.338806,,
UTC1000S,UTC1000S,516.348858,A0801CB1057,18,211,N,MA024245,,WINBOND,2200,0.000000,N,Y,"Add queue time + -886.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 60||Add cure time + 60.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R18ABGP01,12320,Y,2070,AAG0720S0/IG/W25Q128JWBIQ{U},1091A07T21,A0801CB1057,MBGA24J3U,,-1,024MA230,024MAAB086,11120,-511.000000,AAB024MAA008A,BGA254,1292.149658,4,
UTC1000S,UTC1000S,566.590716,A0801CB1057,18,211,N,MA024245,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABE902,12320,N,2090,AAG0728D0/DB/W25Q128JWBIQ{U},1091A07T21,A0801CB1057,MBGA24J3U,BB546,1,024MA230,024MAAB086,12202,15.000000,AAB024MAA008A,BGA254,1292.149658,,BB546-1
UTC1000S,UTC1000S,569.283902,A0801CB1057,18,211,N,MA024245,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABE906,12320,N,2090,AAG0728D0/DB/W25Q128JWBIQ{U},1091A07T21,A0801CB1057,MBGA24J3U,BB596,1,024MA230,024MAAB086,12260,15.000000,AAB024MAA008A,BGA254,1292.149658,,BB596-1
UTC1000S,UTC1000S,565.569162,A0801CB1057,18,211,N,MA024245,,WINBOND,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R19ABE910,12320,N,2090,AAG0728D0/DB/W25Q128JWBIQ{U},1091A07T21,A0801CB1057,MBGA24J3U,,-1,024MA230,024MAAB086,12180,15.000000,AAB024MAA008A,BGA254,1292.149658,,N2A17-2
