bd_id,oper,model
AAB048TW2005A,2200,UTC1000S
AAB048TW2005A,2200,UTC2000
AAB008YM2034A,2200,MAXUM
ABU100X69003A,2200,UTC2000
AVE054TS1003B,2200,UTC3000
AVE054TS1003B,3200,UTC3000
AAB063NW3009A,2200,UTC2000
AAW024MA6016B,2200,UTC1000S
AAB008YD2012A,2200,MAXUM
AAB008YD2012A,3200,MAXUM
ALW078MD2001A,2200,UTC1000S
ALW078MD2001A,2200,UTC2000
ABU048MA3001A,2200,UTC1000S
ABU048MA3001A,2200,UTC2000
ABU024MA6013B,2200,UTC1000S
AAW008YM2006A,2200,MAXUM-PLUS
ABU024MA6013B,2200,UTC2000
AAW024MA6046B,2200,UTC2000
ASS153XT9003A,2200,UTC2000
AAB008Y62024A,2200,MAXUM
AVE008YD2003A,2200,MAXUM
ALW048TW1071A,2200,UTC1000S
ALW048TW1071A,2200,UTC2000
ALW096EE2001A,2200,UTC2000
AGA060NR1002A,2200,MAXUM
AAW024MA6035B,2200,UTC1000S
AAW024MA6035B,2200,UTC2000
AAW024MA6039C,2200,UTC1000S
AAW024MA6039C,2200,UTC2000
AQB066TN1005A,2200,MAXUM
AAW063NW3004A,2200,UTC2000
ALW152N31014A,2200,UTC1000S
ALW152N31014A,2200,UTC2000
ALP119CF5009A,2200,UTC2000
ALP119CF5009A,3200,UTC2000
AAW024MAA001A,2200,UTC1000S
ALW132NY4035A,2200,UTC1000S
ALW132NY4035A,2200,UTC2000
AB054TA1002A,2200,UTC1000S
AB054TA1002A,2200,UTC2000
AAB008YM2035A,2200,MAXUM
ABU008YM2006A,2200,MAXUM-PLUS
ABU008YM2006A,2200,MAXUM
ABU008YM2006A,2200,ICONN-PLUS
ACD066TN1007A,2200,UTC1000S
ACD066TN1007A,2200,UTC2000
AHQ0225N1002A,2200,ICONN
AHQ0225N1002A,2200,ICONN-PLUS
AAW064MR1016A,2200,UTC1000S
AOK016D53005A,2200,UTC2000
AHQ0262Q1001B,2200,ICONN
ABU064MR1004A,2200,UTC1000S
AAB024MAA005A,2200,UTC1000S
AOK036RP1001A,2200,UTC1000S
AOK036RP1001A,2200,UTC2000
AB054NR1001A,2200,UTC1000S
AB054NR1001A,2200,UTC2000
ABU056TH2001A,2200,UTC1000S
ABU056TH2001A,2200,UTC2000
AMS048TW1029A,2200,UTC1000S
AMS048TW1029A,2200,UTC2000
AMS048TW1029A,2200,MAXUM-PLUS
AMS048TW1030A,2200,UTC1000S
AMS048TW1030A,2200,UTC2000
ABU008YM2001A,2200,MAXUM-PLUS
ABU008YM2001A,2200,MAXUM
ABU008YQ2018A,2200,MAXUM
ANV132X25003B,2200,UTC2000
ANV132X25003B,2200,UTC3000
ALW200KK2001A,2200,UTC1000S
ALW200KK2001A,2200,UTC2000
ALW200KK2001A,2200,UTC3000
AAW064MR1013A,2200,UTC1000S
AGA054NB1006A,2200,MAXUM
ABU054NO2008A,2200,UTC1000S
AAB024MA5008A,2200,UTC1000S
AMS048TW1064A,2200,UTC1000S
AAB024MA5008A,2200,UTC2000
AAW008YM1013A,2200,MAXUM
ABU048TP2007A,2200,UTC1000S
ABU048TP2007A,2200,UTC2000
ANV132X2A004A,2200,UTC2000
ABU008YD2010A,2200,ICONN
ABU008YD2010A,3200,ICONN
AAB024XJ6008A,2200,UTC2000
ABU144C71001B,2200,UTC1000S
ABU144C71001B,2200,UTC2000
AAS008YM2011A,2200,MAXUM
AAB008YQ2005A,2200,MAXUM
AAB008YQ2005A,2200,RAPID
AAB008YQ2005A,3200,MAXUM
AAB008YQ2005A,3200,RAPID
ANV0086A1040A,2200,MAXUM-PLUS
ANV0086A1040A,2200,MAXUM
ACS054TS1006A,2200,UTC1000S
ACS054TS1006A,2200,UTC2000
AAB090NC7003A,2200,UTC1000S
AAB090NC7003A,2200,UTC2000
ANV132X25002B,2200,UTC1000S
ANV132X25002B,2200,UTC2000
ANV132X25002B,2200,UTC3000
AAS048TG2008A,2200,MAXUM
AEU0086B1001A,2200,ICONN
ACD066TN1006A,2200,UTC1000S
ACD066TN1006A,2200,UTC2000
AAW016D53009A,2200,UTC2000
AAW016D53010A,2200,UTC2000
AHQ0345J1001A,2200,ICONN
AAS008YQ2021A,2200,MAXUM
AAW024MA6019B,2200,UTC1000S
AAW024MA6019B,2200,UTC2000
AAB008YB2005A,2200,MAXUM-PLUS
AAB008YB2005A,2200,MAXUM
AQB054TN1001A,2200,ICONN
AQB054TN1001A,3200,ICONN
ABU165MC3023A,2200,UTC1000S
AHQ0343A1001A,2200,ICONN-PLUS
AHQ0343A1001A,3200,ICONN
AHQ0343A1001A,3200,ICONN-PLUS
AHQ0343A1001A,2200,ICONN
ABU064MR1002A,2200,UTC2000
AAB096EL1002A,2200,UTC1000S
AAB096EL1002A,2200,UTC2000
AHQ0242D1001B,2200,UTC2000
AHQ0242D1001B,2200,UTC3000
AAB066TN1004A,2200,UTC1000S
AAB066TN1004A,2200,UTC2000
AAB066TN1004A,2200,MAXUM
AAB024MAA001A,2200,UTC2000
ABU024MA6009A,2200,UTC2000
AGA096EL2001A,2200,UTC1000S
AGA096EL2001A,2200,UTC2000
AQW090MV1006A,2200,UTC2000
AAB063NW3005A,2200,UTC2000
ABU056TH2002A,2200,UTC1000S
ABU056TH2002A,2200,UTC2000
GA048MA2009B,2200,UTC1000S
AEU0086A1002A,2200,MAXUM-PLUS
AZA0086A1001B,2200,ICONN
AAS008YM2020A,2200,MAXUM
AAB024XJ6005A,3200,UTC2000
AAB024XJ6005A,2200,UTC2000
