ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,
	BBD12       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABJZ09  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201722,	21-12-08 02:59,	21-12-08 14:27,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZY                                       ,	     ,	1395.3150,	,	,	TB-B14                   ,	12/13/2021 MP                 ,	2200                          ,
	BBD13       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABK102  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201947,	21-12-08 14:13,	21-12-09 01:41,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZZ                                       ,	     ,	1395.3150,	,	,	TB-B14                   ,	12/14/2021 MP                 ,	2200                          ,
	BBD14       ,	0,	MAXUM-PLUS  ,	SETUP       ,	P49ABK108  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201947,	21-12-08 14:13,	21-12-08 14:43,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZZ                                       ,	CC   ,	1395.3150,	,	,	TB-B14                   ,	12/15/2021 MP                 ,	2200                          ,
	BBD15       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABK112  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201947,	21-12-08 05:14,	21-12-08 16:42,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZZ                                       ,	     ,	1395.3150,	,	,	TB-B14                   ,	12/16/2021 MP                 ,	2200                          ,
	BBD16       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABK105  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201947,	21-12-08 05:09,	21-12-08 16:37,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZZ                                       ,	     ,	1395.3150,	,	,	TB-B14                   ,	12/17/2021 MP                 ,	2200                          ,
	BBD17       ,	10080,	MAXUM-PLUS  ,	RUNNING     ,	P49ASCI11  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	141438,	21-12-08 13:21,	21-12-08 23:19,	EliteMT                                           ,	SOP-8G         ,	X117F.01                                          ,	     ,	1010.7121,	,	,	TB-B14                   ,	12/18/2021 MP                 ,	2200                          ,
	BBD20       ,	16000,	MAXUM-PLUS  ,	RUNNING     ,	P49ABJZ11  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201722,	21-12-08 08:28,	21-12-08 19:56,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZY                                       ,	     ,	1395.3150,	,	,	TB-B14                   ,	12/19/2021 MP                 ,	2200                          ,
	BBD21       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAS066TS1004B,	,	,	21-12-06 01:47,	,	,	,	,	     ,	,	,	,	TB-B14                   ,	12/20/2021 MP                 ,	2200                          ,
	BBD22       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	ALW078EP1001A,	,	,	21-12-04 14:14,	,	,	,	,	     ,	,	,	,	TB-B14                   ,	12/21/2021 MP                 ,	2200                          ,
	BBD23       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAS066TS1004B,	,	,	21-12-05 19:13,	,	,	,	,	     ,	,	,	,	TB-B14                   ,	12/22/2021 MP                 ,	2200                          ,
	BBD24       ,	3200,	MAXUM-PLUS  ,	RUNNING     ,	P50MSC201  ,	,	2200,	078U9MS017               ,	V00H DA1 X8 9F9CE8       ,	AMS078C93001B,	3422,	3422,	21-12-08 11:24,	21-12-09 00:11,	MTI                                               ,	FBGA-78U9      ,	220741B.01L                                       ,	     ,	268.7015,	,	,	TB-B14                   ,	12/23/2021 MP                 ,	2200                          ,
	BBD35       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-05 15:55,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/24/2021 MP                 ,	2200                          ,
	BBD36       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAS066TS1004B,	,	,	21-12-05 16:21,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/25/2021 MP                 ,	2200                          ,
	BBD37       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAS066TS1004B,	,	,	21-12-05 19:42,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/26/2021 MP                 ,	2200                          ,
	BBD38       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAB008YB2009A,	,	,	21-12-08 07:19,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/27/2021 MP                 ,	2200                          ,
	BBD39       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABK101  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201947,	21-12-08 04:38,	21-12-08 16:06,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZZ                                       ,	     ,	1395.3150,	,	,	TB-B13                   ,	12/28/2021 MP                 ,	2200                          ,
	BBD40       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAW008Y62014A,	,	,	21-12-08 01:49,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/29/2021 MP                 ,	2200                          ,
	BBD41       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABK106  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201947,	21-12-08 03:49,	21-12-08 15:17,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZZ                                       ,	     ,	1395.3150,	,	,	TB-B13                   ,	12/30/2021 MP                 ,	2200                          ,
	BBD42       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-05 15:53,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/31/2021 MP                 ,	2200                          ,
	BBD43       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49BWLD20  ,	,	2200,	036ABBW009               ,	AK7755ENGP-V             ,	ABW036AB1004A,	3200,	76809,	21-12-08 05:01,	21-12-08 17:33,	AKM                                               ,	QFN-36AB1      ,	DBCC221A                                          ,	     ,	255.4947,	,	,	TB-B13                   ,	12/30/2021 MP                 ,	2200                          ,
	BBD44       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-06 07:57,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/31/2021 MP                 ,	2200                          ,
	BBD48       ,	10080,	MAXUM-PLUS  ,	RUNNING     ,	P49ASCK09  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	144128,	21-12-08 08:16,	21-12-08 18:14,	EliteMT                                           ,	SOP-8G         ,	X117F.17                                          ,	     ,	1010.7121,	,	,	TB-B11                   ,	                              ,	2200                          ,
	BBD49       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ASCI08  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	141438,	21-12-08 03:31,	21-12-08 13:29,	EliteMT                                           ,	SOP-8G         ,	X117F.01                                          ,	     ,	1010.7121,	,	,	TB-B11                   ,	                              ,	2200                          ,
	BBD50       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ASCE10  ,	,	2200,	008FGAS025               ,	EN25QH32BBS1HM{M68FA}{FT4,	AAS008FG1011A,	10080,	145005,	21-12-08 06:02,	21-12-08 16:00,	EliteMT                                           ,	SOP-8G         ,	X117C.01                                          ,	     ,	1010.7121,	,	,	TB-B11                   ,	                              ,	2200                          ,
	BBD51       ,	0,	MAXUM-PLUS  ,	WAIT-REPAIR ,	P49ABJI10  ,	,	2200,	008Y6AB034               ,	KAG052140/DB/W25Q20EWUL10,	AAB008Y62010A,	8320,	128092,	21-12-08 14:16,	21-12-08 15:41:45,	WINBOND                                           ,	DFN-08Y62D     ,	6134D6600                                         ,	B2   ,	1005.9851,	,	,	TB-B11                   ,	                              ,	2200                          ,
	BBD52       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49MSE903  ,	,	2200,	096ECMS003               ,	V89C JT1X16 C753EE       ,	AMS096EC1002A,	5507,	26308,	21-12-08 04:39,	21-12-09 00:35,	MTI                                               ,	FBGA-96UEC     ,	0955246.036                                       ,	     ,	276.3423,	,	,	TB-B11                   ,	12/08/2021 MP                 ,	2200                          ,
	BBD53       ,	3118,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	ABW036AB1004A,	,	,	21-12-08 11:06,	,	,	,	,	     ,	,	,	,	TB-B11                   ,	12/09/2021 MP                 ,	2200                          ,
	BBD54       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-05 20:59,	,	,	,	,	     ,	,	,	,	TB-B11                   ,	12/10/2021 MP                 ,	2200                          ,
	BBD55       ,	2700,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAS084CC2011A,	,	,	21-12-08 09:48,	,	,	,	,	     ,	,	,	,	TB-B11                   ,	12/11/2021 MP                 ,	2200                          ,
	BBD56       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABJK03  ,	,	2200,	008Y6AB034               ,	KAG052140/DB/W25Q20EWUL10,	AAB008Y62010A,	8320,	96802,	21-12-08 06:07,	21-12-08 14:23,	WINBOND                                           ,	DFN-08Y62D     ,	6134D6600ZU                                       ,	     ,	1005.9851,	,	,	TB-B11                   ,	12/12/2021 MP                 ,	2200                          ,
	BBD57       ,	3200,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	ABW036AB1004A,	,	,	21-12-08 07:51,	,	,	,	,	     ,	,	,	,	TB-B11                   ,	12/13/2021 MP                 ,	2200                          ,
	BBD58       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49MSE902  ,	,	2200,	096ECMS003               ,	V89C JT1X16 C753EE       ,	AMS096EC1002A,	5560,	26308,	21-12-08 02:59,	21-12-08 23:06,	MTI                                               ,	FBGA-96UEC     ,	0955246.036                                       ,	     ,	276.3423,	,	,	TB-B11                   ,	12/14/2021 MP                 ,	2200                          ,
	BBD59       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	ABW036AB1004A,	,	,	21-12-08 04:37,	,	,	,	,	     ,	,	,	,	TB-B11                   ,	12/15/2021 MP                 ,	2200                          ,
	BBD60       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P48NVMB05  ,	,	2200,	0086ANV162               ,	PC51S2910L-00000-01850{OT,	ANV0086A1069A,	1545,	103680,	21-12-08 08:57,	21-12-08 19:41,	PHISON                                            ,	uSD08AQV-C     ,	211126016                                         ,	     ,	143.9388,	,	,	TB-B13                   ,	12/16/2021 MP                 ,	2200                          ,
	BBD61       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P50MSC401  ,	,	2200,	078U9MS017               ,	V00H DA1 X8 9F9CE8       ,	AMS078C93001B,	6720,	11615,	21-12-08 07:39,	21-12-09 08:40,	MTI                                               ,	FBGA-78U9      ,	HKM6QD3.11                                        ,	     ,	268.7015,	,	,	TB-B13                   ,	12/17/2021 MP                 ,	2200                          ,
	BBD62       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-06 11:32,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/18/2021 MP                 ,	2200                          ,
	BBD63       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P50MSC402  ,	,	2200,	078U9MS017               ,	V00H DA1 X8 9F9CE8       ,	AMS078C93001B,	4895,	11615,	21-12-08 07:12,	21-12-09 01:27,	MTI                                               ,	FBGA-78U9      ,	HKM6QD3.11                                        ,	     ,	268.7015,	,	,	TB-B13                   ,	12/19/2021 MP                 ,	2200                          ,
	BBD64       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AAS066TS1004B,	,	,	21-12-05 22:29,	,	,	,	,	     ,	,	,	,	TB-B13                   ,	12/20/2021 MP                 ,	2200                          ,
	BBD65       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABJY06  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	227083,	21-12-08 03:41,	21-12-08 15:09,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300                                         ,	     ,	1395.3150,	,	,	TB-B13                   ,	12/21/2021 MP                 ,	2200                          ,
	BBD66       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABJY11  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	227083,	21-12-08 05:48,	21-12-08 17:16,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300                                         ,	     ,	1395.3150,	,	,	TB-B13                   ,	12/22/2021 MP                 ,	2200                          ,
	BBD67       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49ABJZ10  ,	,	2200,	008YMAB062               ,	KAG049900/DB/W25Q80DVUXIE,	AAB008YM2023A,	16000,	201722,	21-12-08 03:53,	21-12-08 15:21,	WINBOND                                           ,	DFN-08YM2D     ,	6135CM300ZY                                       ,	     ,	1395.3150,	,	,	TB-B13                   ,	12/30/2021 MP                 ,	2200                          ,
	BBD81       ,	0,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-05 19:54,	,	,	,	,	     ,	,	,	,	TB-B8                    ,	12/30/2021 MP                 ,	2200                          ,
	BBH08       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49OKB609  ,	,	2200,	048TVOK056               ,	MR20XG2440E-XXXTNHAR     ,	AOK048TV1029A,	2560,	38573,	21-12-08 01:04,	21-12-08 20:01,	LAPIS                                             ,	TSOP1-48A2     ,	Y60474455.00                                      ,	     ,	135.1585,	,	,	TA-A24                   ,	12/15/2021 MP                 ,	2200                          ,
	BBH09       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49OKB602  ,	,	2200,	048TVOK056               ,	MR20XG2440E-XXXTNHAR     ,	AOK048TV1029A,	2560,	38573,	21-12-07 23:25,	21-12-08 18:22,	LAPIS                                             ,	TSOP1-48A2     ,	Y60474455.00                                      ,	     ,	135.1585,	,	,	TA-A24                   ,	12/16/2021 MP                 ,	2200                          ,
	BBH10       ,	2560,	MAXUM-PLUS  ,	RUNNING     ,	P49OKB202  ,	,	2200,	048TVOK056               ,	MR20XG2440E-XXXTNHAR     ,	AOK048TV1029A,	2560,	38645,	21-12-08 10:31,	21-12-09 05:28,	LAPIS                                             ,	TSOP1-48A2     ,	Y60474451.00                                      ,	     ,	135.1585,	,	,	TA-A24                   ,	12/17/2021 MP                 ,	2200                          ,
	BBH11       ,	2160,	MAXUM-PLUS  ,	QC          ,	P49AWC303  ,	,	2200,	048TPAW056               ,	6309G-48TBAIY2BG99       ,	AAW048TP1024D,	2160,	25294,	,	,	MXIC                                              ,	TSOP1-48/48M   ,	8J565400                                          ,	     ,	288.7250,	,	,	TA-A24                   ,	12/18/2021 MP                 ,	2200                          ,
	BBH12       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P49OKB612  ,	,	2200,	048TVOK056               ,	MR20XG2440E-XXXTNHAR     ,	AOK048TV1029A,	2560,	38573,	21-12-08 02:07,	21-12-08 21:04,	LAPIS                                             ,	TSOP1-48A2     ,	Y60474455.00                                      ,	     ,	135.1585,	,	,	TA-A24                   ,	12/19/2021 MP                 ,	2200                          ,
	BBH13       ,	2160,	MAXUM-PLUS  ,	RUNNING     ,	P49AWB919  ,	,	2200,	048TPAW056               ,	6309G-48TBAIY1BG99       ,	AAW048TP1024D,	2160,	48256,	21-12-08 11:47,	21-12-08 19:16,	MXIC                                              ,	TSOP1-48/48M   ,	8J559700                                          ,	     ,	288.7250,	,	,	TA-A24                   ,	12/20/2021 MP                 ,	2200                          ,
	BBH14       ,	3580,	MAXUM-PLUS  ,	IDLE        ,	,	,	,	,	,	AMS078EN1001A,	,	,	21-12-08 11:43,	,	,	,	,	     ,	,	,	,	TA-A24                   ,	12/21/2021 MP                 ,	2200                          ,
	BBH15       ,	2560,	MAXUM-PLUS  ,	RUNNING     ,	P49OKB615  ,	,	2200,	048TVOK056               ,	MR20XG2440E-XXXTNHAR     ,	AOK048TV1029A,	2558,	38573,	21-12-08 08:23,	21-12-09 03:19,	LAPIS                                             ,	TSOP1-48A2     ,	Y60474455.00                                      ,	     ,	135.1585,	,	,	TA-A24                   ,	12/22/2021 MP                 ,	2200                          ,
	BBH16       ,	2160,	MAXUM-PLUS  ,	RUNNING     ,	P49AWC312  ,	,	2200,	048TPAW056               ,	6309G-48TBAIY2BG99       ,	AAW048TP1024D,	1534,	25294,	21-12-08 11:08,	21-12-08 16:28,	MXIC                                              ,	TSOP1-48/48M   ,	8J565400                                          ,	     ,	288.7250,	,	,	TA-A24                   ,	12/23/2021 MP                 ,	2200                          ,
	BBH17       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P50MSBU04  ,	,	2200,	078ENMS009               ,	Z11B1SA8CMS2693{R-low alp,	AMS078EN1001A,	3560,	30907,	21-12-08 03:40,	21-12-08 17:58,	MTI                                               ,	FBGA-78UEN     ,	227284B.00L                                       ,	     ,	248.9770,	,	,	TA-A24                   ,	12/24/2021 MP                 ,	2200                          ,
	BBH18       ,	0,	MAXUM-PLUS  ,	RUNNING     ,	P50MSBQ05  ,	,	2200,	078ENMS009               ,	Z11B1SA8CMS2693{R-low alp,	AMS078EN1001A,	3560,	31025,	21-12-07 14:22,	21-12-08 04:40,	MTI                                               ,	FBGA-78UEN     ,	227156B.00L                                       ,	     ,	248.9770,	,	,	TA-A35                   ,	12/25/2021 MP                 ,	2200                          ,
	BBH19       ,	2160,	MAXUM-PLUS  ,	RUNNING     ,	P49AWB921  ,	,	2200,	048TPAW056               ,	6309G-48TBAIY1BG99       ,	AAW048TP1024D,	2160,	48256,	21-12-08 11:53,	21-12-08 19:22,	MXIC                                              ,	TSOP1-48/48M   ,	8J559700                                          ,	     ,	288.7250,	,	,	TA-A25                   ,	12/26/2021 MP                 ,	2200                          ,
	BBH20       ,	2160,	MAXUM-PLUS  ,	IN-REPAIR   ,	P49AWB912  ,	,	2200,	048TPAW056               ,	6309G-48TBAIY1BG99       ,	AAW048TP1024D,	2160,	48256,	21-12-08 13:38,	21-12-08 15:29:34,	MXIC                                              ,	TSOP1-48/48M   ,	8J559700                                          ,	E11  ,	288.7250,	,	,	TA-A25                   ,	12/27/2021 MP                 ,	2200                          ,
