code_flag,gw_part_no,serialn_no,op_id,trans_date,trans_time,mc_no,area,roll_length,no_208,item_208,date_208,roll_weight,roll_weight_old,roll_length_inch,roll_length_old,roll_length_inch_old,roll_weight_dif,roll_length_dif,roll_length_inch_dif,transaction,txt_trans_date,txt_trans_time,trans_ways,assy_lot,oper,cimes_hist_seq,cimes_ent_hist_seq,die_count,die_count_old,die_count_dif,cimes_transaction,
R  ,1091A07C21               ,R214095-0259   ,21834     ,20210830,70400,BBR15     ,TB,2251.642,2021045182,1,20210824,0.000,0.000,7385.385,2251.642,7385.385,0.000,0.000,0.000,RETURN    ,20210830,70400,M,            ,0,0,0,0,0,0,          ,
R  ,1091A07C21               ,R214095-0022   ,25745     ,20210830,190824,BBR39     ,TB,1988.683,2021044121,1,20210819,0.000,0.000,6522.880,1988.683,6522.880,0.000,0.000,0.000,RETURN    ,20210830,190824,M,            ,0,0,0,0,0,0,          ,
DN ,1091G08MA1               ,SR198071-0059  ,19969     ,20200323,105117,          ,TB,500.000,208-N31486,2,20200323,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200323,105117,M,,0,0,0,0,0,0,,
DN ,1091G08MA1               ,SR198071-0060  ,19969     ,20200323,105117,          ,TB,500.000,208-N31486,2,20200323,0.000,0.000,1640.000,0.000,0.000,0.000,500.000,1640.000,ADD       ,20200323,105117,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2213161-0001  ,S8931     ,20210410,182055,          ,TB,3000.000,2021017870,3,20210410,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210410,182055,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2213223-0001  ,S8931     ,20210410,182136,          ,TB,3000.000,2021017870,4,20210410,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210410,182136,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2213223-0002  ,S8931     ,20210410,182136,          ,TB,3000.000,2021017870,4,20210410,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210410,182136,M,,0,0,0,0,0,0,,
N  ,1091A07M41               ,N2213223-0003  ,S8931     ,20210410,182136,          ,TB,3000.000,2021017870,4,20210410,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210410,182136,M,,0,0,0,0,0,0,,
R  ,1091A07M41               ,N2211082-0001  ,S5229     ,20210413,213850,BBD43     ,TB,1402.056,2021011283,4,20210306,0.000,0.000,4598.744,1402.056,4598.744,0.000,0.000,0.000,RETURN    ,20210413,213850,M,            ,0,0,0,0,0,0,          ,
DN ,1091C07NP3               ,930FK-111031072,S8931     ,20190808,190947,          ,TB,1000.000,208-M80560,5,20190808,0.000,0.000,3280.000,0.000,0.000,0.000,1000.000,3280.000,ADD       ,20190808,190947,M,,0,0,0,0,0,0,,
N  ,1091A09C41               ,N2216304-0024  ,19978     ,20210918,141523,          ,TA,3000.000,2021050826,1,20210918,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210918,141523,M,,0,0,0,0,0,0,,
N  ,1091A09C41               ,N2216304-0021  ,19978     ,20210918,141523,          ,TA,3000.000,2021050826,1,20210918,0.000,0.000,9840.000,0.000,0.000,0.000,3000.000,9840.000,ADD       ,20210918,141523,M,,0,0,0,0,0,0,,
