ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time
BB521,UTC1000S,RUNNING,R06MSG701,2200,096EFMS006,AMS096EF2001A,22-02-09 08:32,22-02-08 06:16,MTI,FBGA-96UEF,4880,02/19/2022 MP,1091A06T21,,R06MSF501,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-09 08:32
BB522,UTC1000S,RUNNING,R06MSJD06,2200,096ECMS010,AMS096EC3001B,22-02-09 01:50,22-02-08 02:32,MTI,FBGA-96UEC,5600,02/20/2022 MP,1091A06T21,,R05MSFV02,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-09 01:50
BB523,UTC1000S,RUNNING,R06MSBG01,2200,078EPMS003,AMS078EP1001A,22-02-08 13:18,22-02-07 15:27,MTI,FBGA-78UEP,6000,02/21/2022 MP,,,R06MSAY04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,274.5263,22-02-08 13:18
BB524,UTC1000S,RUNNING,R06MSJQ01,2200,096ECMS010,AMS096EC3001B,22-02-09 05:38,22-02-08 06:37,MTI,FBGA-96UEC,5535,02/22/2022 MP,1091A06T21,,R06MSJA01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-09 05:38
BB525,UTC1000S,RUNNING,R06MSCI10,2200,048TWMS068,AMS048TW1058A,22-02-08 09:27,22-02-08 03:14,MTI,TSOP1-48AM,2160,02/23/2022 MP,,,R06MSCH01,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,347.2018,22-02-08 09:27
BB526,UTC1000S,RUNNING,R04RKB301,2200,078EPRK003,ARK078EP1001B,22-02-08 08:22,22-02-07 01:27,RK,FBGA-78UEP,6000,02/24/2022 MP,1091A06C21,P,R04RKB105,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-08 08:22
BB527,UTC1000S,RUNNING,R06ABB702,2200,178NNAB002,AAB178NN2001A,22-02-08 12:01,22-02-07 19:03,WINBOND,VFBGA178JEU,2252,02/25/2022 MP,1091A07T21,,R06ABAV02,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-02-08 12:01
BB528,UTC1000S,RUNNING,R04RKB501,2200,078EPRK003,ARK078EP1001B,22-02-09 08:42,22-02-06 13:36,RK,FBGA-78UEP,6000,02/26/2022 MP,1091A06C21,P,R04RKB504,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-09 08:42
BB529,UTC1000S,RUNNING,R06ABAX02,2200,178NNAB002,AAB178NN2001A,22-02-08 23:42,22-02-08 07:07,WINBOND,VFBGA178JEU,2200,02/27/2022 MP,1091A07T21,,R06ABB703,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-02-08 23:42
BB530,UTC1000S,RUNNING,R06MSCI17,2200,048TWMS068,AMS048TW1058A,22-02-08 11:43,22-02-08 05:29,MTI,TSOP1-48AM,2160,02/28/2022 MP,,,R06MSCH15,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,347.2018,22-02-08 11:43
BB531,UTC1000S,RUNNING,R06ABD901,2200,048TWAB012,AAB048TW2006A,22-02-08 06:57,22-02-08 02:59,WINBOND,TSOP1-48AM,2160,,1091A07T21,,R05AWAC03,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,543.9208,22-02-08 06:57
BB532,UTC1000S,WAIT-SETUP,,,,BU048MW2003B,,22-02-08 06:02,,,,,,,R04RKB401,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,256.8276,
BB533,UTC1000S,RUNNING,R06MSA101,2200,090NCMS008,AMS090NC4003A,22-02-08 10:06,22-02-07 13:54,MTI,VFBGA90K8L,4095,,,,R05MSFB06,VFBGA90K8L,MTI,AMS090NC4003A,1091A07T21,202.7351,22-02-08 10:06
BB534,UTC1000S,WAIT-SETUP,,,,AAB048TW2006A,,22-02-08 06:19,,,,,,,R05CDB904,FBGA-84UC(2),ETRON,ACD084CC2004B,1091A07T41,543.9208,
BB535,UTC1000S,RUNNING,R03YZAI11,2200,096EIYZ001,AYZ096EI1002A,22-02-07 08:10,22-02-06 18:15,ZJP,FBGA-96UEI,2960,,1091A07T21,,R03YZAG03,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-07 08:10
BB536,UTC1000S,IDLE,,,,AAW024MA6013C,,22-02-08 04:35,,,,,,,R05AWAC06,MINIBGA24A3L,MXIC,AAW024MA6013C,1091A07T41,1344.7122,
BB537,UTC1000S,RUNNING,R04RKB102,2200,078EPRK003,ARK078EP1001B,22-02-07 14:58,22-02-06 08:04,RK,FBGA-78UEP,6000,,1091A06C21,P,R04RKAU01,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-07 14:58
BB538,UTC1000S,RUNNING,R05ABJA04,2200,048TWAB016,AAB048TW2002A,22-02-08 11:00,22-02-08 07:08,WINBOND,TSOP1-48AM,2160,02/08/2022 MP,1091A07T21,,R05ABJA01,TSOP1-48AM,WINBOND,AAB048TW2002A,1091A07T21,557.3954,22-02-08 11:00
BB539,UTC1000S,RUNNING,R03YZAJ11,2200,096EIYZ001,AYZ096EI1002A,22-02-08 12:14,22-02-07 22:57,ZJP,FBGA-96UEI,2824,02/09/2022 MP,1091A07T21,,R03YZAI17,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 12:14
BB540,UTC1000S,RUNNING,R06MSFM01,2200,096EFMS006,AMS096EF2001A,22-02-09 09:21,22-02-08 06:42,MTI,FBGA-96UEF,4952,02/10/2022 MP,,,R05MSF701,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-09 09:21
BB541,UTC1000S,RUNNING,R06MSJ601,2200,096ECMS010,AMS096EC3001B,22-02-08 19:56,22-02-07 20:52,MTI,FBGA-96UEC,5545,02/11/2022 SP,1091A06T21,,R05MSFZ04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-08 19:56
BB542,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-08 07:11,,,,02/12/2022 SP,,,R06ABBE08,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,
BB543,UTC1000S,RUNNING,R03YZAJ05,2200,096EIYZ001,AYZ096EI1002A,22-02-08 13:54,22-02-08 00:18,ZJP,FBGA-96UEI,2892,02/13/2022 SP,1091A07T21,,R03YZAI02,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 13:54
BB544,UTC1000S,IDLE,,,,ABU078EA4001A,,22-02-08 07:17,,,,02/14/2022 SP,,,R80CMD101,FBGA-78UEA,ENG,ABU078EA4001A,1091A07C21,,
BB545,UTC1000S,RUNNING,R05CDBI04,2200,054TNCD030,ACD054TN1003A,22-02-08 08:55,22-02-07 20:57,ETRON,TSOP2-54ME,2880,02/15/2022 SP,1091A07T21,,R05CDBH09,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,22-02-08 08:55
BB546,UTC1000S,RUNNING,R04RKB403,2200,078EPRK003,ARK078EP1001B,22-02-09 09:07,22-02-06 13:58,RK,FBGA-78UEP,6000,02/16/2022 SP,1091A06C21,P,R04RKB104,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-09 09:07
BB547,UTC1000S,RUNNING,R03DYA106,2200,060CDDY027,ADY060CD4001A,22-02-07 19:22,22-02-07 13:56,ProMOS,FBGA60LCD(2),1842,02/17/2022 SP,1091A07T21,,R03DYA105,FBGA60LCD(2),ProMOS,ADY060CD4001A,1091A07T21,342.6234,22-02-07 19:22
BB548,UTC1000S,RUNNING,R05CDBJ06,2200,054TNCD030,ACD054TN1003A,22-02-08 18:53,22-02-08 06:56,ETRON,TSOP2-54ME,2880,02/18/2022 SP,,,R05CDBI03,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,22-02-08 18:53
BB549,UTC1000S,RUNNING,R05CDBH10,2200,054TNCD030,ACD054TN1003A,22-02-08 10:10,22-02-07 22:13,ETRON,TSOP2-54ME,2880,02/19/2022 SP,1091A07T21,,R05CDBH03,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,22-02-08 10:10
BB550,UTC1000S,RUNNING,R06MSB304,2200,078EPMS003,AMS078EP1001A,22-02-08 10:33,22-02-07 18:57,MTI,FBGA-78UEP,4277,02/20/2022 SP,1091A06T21,,R04RKAP01,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,274.5263,22-02-08 10:33
BB551,UTC1000S,RUNNING,R03YZAJ13,2200,096EIYZ001,AYZ096EI1002A,22-02-08 19:15,22-02-08 05:26,ZJP,FBGA-96UEI,2940,02/21/2022 SP,1091A07T21,,R03YZAI15,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 19:15
BB552,UTC1000S,RUNNING,R06MSB103,2200,078EPMS003,AMS078EP1001A,22-02-08 12:42,22-02-07 14:51,MTI,FBGA-78UEP,6000,02/22/2022 SP,1091A06T21,,R04RKB101,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,274.5263,22-02-08 12:42
BB553,UTC1000S,RUNNING,R06MSJ701,2200,096ECMS010,AMS096EC3001B,22-02-08 21:07,22-02-07 22:03,MTI,FBGA-96UEC,5546,02/23/2022 SP,1091A06T21,,R05MSFZ05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-08 21:07
BB554,UTC1000S,RUNNING,R06MSFI01,2200,096EFMS006,AMS096EF2001A,22-02-09 06:14,22-02-08 03:58,MTI,FBGA-96UEF,4880,02/24/2022 SP,1091A06T21,,R06MSA604,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-09 06:14
BB555,UTC1000S,RUNNING,R05CDBH06,2200,054TNCD030,ACD054TN1003A,22-02-08 00:32,22-02-07 12:35,ETRON,TSOP2-54ME,2880,02/25/2022 SP,1091A07T21,,R05CDBG04,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,22-02-08 00:32
BB556,UTC1000S,RUNNING,R04RKB503,2200,078EPRK003,ARK078EP1001B,22-02-09 08:18,22-02-06 21:16,RK,FBGA-78UEP,6000,02/26/2022 SP,1091A06C21,P,R04RKAZ04,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-09 08:18
BB557,UTC1000S,RUNNING,R06MSEA05,2200,078ENMS004,AMS078EN1001A,22-02-08 21:21,22-02-08 06:26,MTI,FBGA-78UEN,3520,02/27/2022 SP,1091A06T21,,R06MSDK01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-02-08 21:21
BB558,UTC1000S,IDLE,,,,AMS096EC3001B,,22-02-08 07:56,,,,02/28/2022 SP,,,R05MSFW01,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,
BB559,UTC1000S,RUNNING,R06MSCB04,2200,048TWMS080,AMS048TW1065A,22-02-08 08:00,22-02-08 02:19,MTI,TSOP1-48AM,2160,,,,R06MSC904,TSOP1-48AM,MTI,AMS048TW1065A,1091A07T41,380.2036,22-02-08 08:00
BB560,UTC1000S,RUNNING,R06MSED01,2200,078ENMS004,AMS078EN1001A,22-02-08 11:46,22-02-07 20:36,MTI,FBGA-78UEN,3580,,1091A06T21,,R06MSBS01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-02-08 11:46
BB561,UTC1000S,RUNNING,R06MSC911,2200,048TWMS080,AMS048TW1065A,22-02-08 07:51,22-02-08 05:46,MTI,TSOP1-48AM,770,,1091A07T41,,R06MSC909,TSOP1-48AM,MTI,AMS048TW1065A,1091A07T41,380.2036,22-02-08 07:51
BB562,UTC1000S,WAIT-REPAIR,,,,AAW048TP1034C,,22-02-08 07:05,,,,,,,R05BUAL07,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,390.5144,
BB563,UTC1000S,RUNNING,R06MSCI15,2200,048TWMS068,AMS048TW1058A,22-02-08 10:37,22-02-08 04:24,MTI,TSOP1-48AM,2160,,,,R06MSCH12,TSOP1-48AM,MTI,AMS048TW1058A,1091A07T41,347.2018,22-02-08 10:37
BB564,UTC1000S,RUNNING,R06MSFJ02,2200,096EFMS006,AMS096EF2001A,22-02-08 21:30,22-02-07 18:56,MTI,FBGA-96UEF,4934,,,,R06MSF405,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-08 21:30
BB565,UTC1000S,RUNNING,R04RKAZ03,2200,078EPRK003,ARK078EP1001B,22-02-08 00:46,22-02-06 18:17,RK,FBGA-78UEP,5916,,1091A06C21,P,R04RKB505,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-08 00:46
BB566,UTC1000S,ENG,,,,CU048MA2012A,22-02-01 20:39,22-02-01 20:39,,,,02/08/2022 SP,,,R05ABEB05,FBGA-84UC2H,WINBOND,AAB084CC9002A,1091A07T21,434.4219,
BB567,UTC1000S,RUNNING,R05CDBH05,2200,054TNCD030,ACD054TN1003A,22-02-08 07:10,22-02-07 19:13,ETRON,TSOP2-54ME,2880,02/09/2022 SP,1091A07T21,,R05CDBG01,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,22-02-08 07:10
BB568,UTC1000S,RUNNING,R05ABJA08,2200,048TWAB016,AAB048TW2002A,22-02-08 06:04,22-02-08 02:12,WINBOND,TSOP1-48AM,2160,02/10/2022 SP,1091A07T21,,R05ABJA03,TSOP1-48AM,WINBOND,AAB048TW2002A,1091A07T21,557.3954,
BB569,UTC1000S,WAIT-REPAIR,R04RKB302,2200,078EPRK003,ARK078EP1001B,22-02-08 09:25:14,22-02-08 07:06,RK,FBGA-78UEP,6000,02/11/2022 SP,1091A06C21,P,R04RKAU02,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-08 09:25
BB570,UTC1000S,WAIT-REPAIR,R03YZAI05,2200,096EIYZ001,AYZ096EI1002A,22-02-08 03:53:03,22-02-08 07:08,ZJP,FBGA-96UEI,3000,02/12/2022 SP,1091A07T21,,R03YZAI01,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 03:53
BB571,UTC1000S,RUNNING,R05ABJA07,2200,048TWAB016,AAB048TW2002A,22-02-08 09:27,22-02-08 05:34,WINBOND,TSOP1-48AM,2160,02/13/2022 MP,1091A07T21,,R05ABJA02,TSOP1-48AM,WINBOND,AAB048TW2002A,1091A07T21,557.3954,22-02-08 09:27
BB572,UTC1000S,RUNNING,R03YZAJ10,2200,096EIYZ001,AYZ096EI1002A,22-02-08 11:55,22-02-07 22:35,ZJP,FBGA-96UEI,2835,02/14/2022 MP,1091A07T21,,R03YZAJ06,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 11:55
BB573,UTC1000S,RUNNING,R06MSFK02,2200,096EFMS006,AMS096EF2001A,22-02-09 09:22,22-02-08 07:13,MTI,FBGA-96UEF,4858,02/15/2022 MP,1091A06T21,,R06MSF502,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-09 09:22
BB574,UTC1000S,RUNNING,R06ABB902,2200,054NBAB001,AB054NB2002A,22-02-07 20:05,22-02-07 10:24,WINBOND,VFBGA54B4,3916,02/16/2022 MP,1091A08T21,,R05MSLH20,TSOP1-48AM,MTI,AMS048TW1037A,1091A07T41,404.483,22-02-07 20:05
BB575,UTC1000S,RUNNING,R04RKB404,2200,078EPRK003,ARK078EP1001B,22-02-09 07:53,22-02-06 16:39,RK,FBGA-78UEP,6000,02/17/2022 MP,1091A06C21,P,R04RKB303,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-09 07:53
BB576,UTC1000S,RUNNING,R06MSB203,2200,078EPMS003,AMS078EP1001A,22-02-08 08:53,22-02-07 11:02,MTI,FBGA-78UEP,6000,02/18/2022 MP,1091A06T21,,R04RKB204,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,274.5263,22-02-08 08:53
BB577,UTC1000S,RUNNING,R06MSJD02,2200,096ECMS010,AMS096EC3001B,22-02-08 20:57,22-02-07 21:53,MTI,FBGA-96UEC,5544,02/19/2022 MP,1091A06T21,,R05MSFI07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-08 20:57
BB578,UTC1000S,RUNNING,R05BUBN04,2200,048MABU067,ABU048MA7003A,22-02-08 10:49,22-02-07 15:52,ICSI,MINIBGA48J3U,6120,02/20/2022 MP,1091A07C21,,R05BUBN01,MINIBGA48J3U,ICSI,ABU048MA7003A,1091A07C21,322.8089,22-02-08 10:49
BB579,UTC1000S,RUNNING,R05ABF502,2200,024MAAB031,AAB024MA5014A,22-02-08 12:17,22-02-08 07:21,WINBOND,MINIBGA24A2L,8640,02/21/2022 MP,1091A07T21,,R05ABF501,MINIBGA24A2L,WINBOND,AAB024MA5014A,1091A07T21,1749.9916,22-02-08 12:17
BB580,UTC1000S,RUNNING,R06MSEC07,2200,078ENMS004,AMS078EN1001A,22-02-08 21:22,22-02-08 06:40,MTI,FBGA-78UEN,3469,02/22/2022 MP,1091A06T21,,R06MSBQ08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-02-08 21:22
BB581,UTC1000S,RUNNING,R06MSCB02,2200,048TWMS080,AMS048TW1065A,22-02-08 09:01,22-02-08 03:20,MTI,TSOP1-48AM,2160,02/23/2022 MP,,,R06MSC908,TSOP1-48AM,MTI,AMS048TW1065A,1091A07T41,380.2036,22-02-08 09:01
BB582,UTC1000S,IN-REPAIR,,,,ACD054MF2004A,,22-02-08 07:34,,,,02/24/2022 MP,,,R05AWBJ29,TSOP1-48/48M,MXIC,AAW048TP1043B,1091A08T41,327.5275,
BB583,UTC1000S,RUNNING,R06ABB207,2200,178NNAB002,AAB178NN2001A,22-02-08 22:36,22-02-07 16:17,WINBOND,VFBGA178JEU,4030,02/25/2022 MP,1091A07T21,,R06ABAV01,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-02-08 22:36
BB584,UTC1000S,RUNNING,R04RKB203,2200,078EPRK003,ARK078EP1001B,22-02-08 11:35,22-02-07 04:54,RK,FBGA-78UEP,5956,02/26/2022 MP,1091A06C21,P,R04RKAV02,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-08 11:35
BB585,UTC1000S,RUNNING,R06MSJD04,2200,096ECMS010,AMS096EC3001B,22-02-08 18:26,22-02-07 19:25,MTI,FBGA-96UEC,5533,02/27/2022 MP,1091A06T21,,R05MSFR05,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,240.3634,22-02-08 18:26
BB586,UTC1000S,WAIT-REPAIR,R06MSEZ02,2200,096ECMS003,AMS096EC1002A,22-02-08 10:30:36,22-02-08 07:08,MTI,FBGA-96UEC,5502,02/28/2022 MP,,,R05NVDV10,TSOP1-48MR,PHISON,ANV048TR2042A,1091A07C21,281.9699,22-02-08 10:30
BB587,UTC1000S,WAIT-REPAIR,R06MSAZ03,2200,078EPMS003,AMS078EP1001A,22-02-08 14:19:09,22-02-08 07:19,MTI,FBGA-78UEP,6000,,,,R04RKA801,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,274.5263,22-02-08 14:19
BB588,UTC1000S,RUNNING,R05CDAN01,2200,054MFCD004,ACD054MF2004A,22-02-09 02:44,22-02-08 07:57,ETRON,MBGA54A2L,6153,,,,R05CDAL07,MBGA54A2L,ETRON,ACD054MF2004A,1091A07T41,327.5275,22-02-09 02:44
BB589,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-07 22:10,,,,,,,R06ABBD05A,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,
BB590,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-08 02:14,,,,,,,R06ABBE05,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,
BB591,UTC1000S,WAIT-REPAIR,R05NVDV12,2200,048TRNV082,ANV048TR2042A,22-02-08 06:28:46,22-02-08 07:21,PHISON,TSOP1-48MR,720,,1091A07C21,4,R05NVDV10,TSOP1-48MR,PHISON,ANV048TR2042A,1091A07C21,195.0603,22-02-08 06:28
BB592,UTC1000S,RUNNING,R06ABAX01,2200,178NNAB002,AAB178NN2001A,22-02-08 15:44,22-02-07 23:09,WINBOND,VFBGA178JEU,2200,,1091A07T21,,R06ABAZ03,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-02-08 15:44
BB593,UTC1000S,RUNNING,R06ABB701,2200,178NNAB002,AAB178NN2001A,22-02-08 14:57,22-02-07 23:52,WINBOND,VFBGA178JEU,2000,,1091A07T21,,R06ABAW02,VFBGA178JEU,WINBOND,AAB178NN2001A,1091A07T21,132.725,22-02-08 14:57
BB594,UTC1000S,RUNNING,R06MSFN03,2200,096EFMS006,AMS096EF2001A,22-02-09 02:01,22-02-07 23:12,MTI,FBGA-96UEF,4985,02/08/2022 SP,1091A06T21,,R06MSF705,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-09 02:01
BB595,UTC1000S,RUNNING,R06MSCB07,2200,048TWMS080,AMS048TW1065A,22-02-08 09:40,22-02-08 03:59,MTI,TSOP1-48AM,2160,02/09/2022 SP,,,R06MSCA01,TSOP1-48AM,MTI,AMS048TW1065A,1091A07T41,380.2036,22-02-08 09:40
BB596,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-08 03:12,,,,02/10/2022 SP,,,R06ABBD06,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,
BB597,UTC1000S,SETUP,,,,GA048MA2012A,22-02-08 09:16,22-02-08 07:52,,,,02/11/2022 SP,,,R04RKB403,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,379.0721,
BB598,UTC1000S,WAIT-SETUP,,,,BU048MW2005C,,22-02-08 06:01,,,,02/12/2022 SP,,,R04RKB201,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,246.6229,
BB599,UTC1000S,RUNNING,R05VGED01,2200,048MAVG003,ABU048MA3002A,22-02-09 00:03,22-02-08 07:45,ISSI-VG,MINIBGA48J3U,6138,02/13/2022 SP,,,R05BUBG01,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,376.4859,22-02-09 00:03
BB600,UTC1000S,WAIT-REPAIR,,,,ABU054NB2004C,,22-02-05 11:28,,,,02/14/2022 SP,,,R02BUC701,VFBGA54B4,ICSI,ABU054NB2004C,1091A07C21,342.5228,
BB601,UTC1000S,RUNNING,R06MSCB03,2200,048TWMS080,AMS048TW1065A,22-02-08 09:24,22-02-08 03:43,MTI,TSOP1-48AM,2160,02/25/2022 MP,,,R06MSC910,TSOP1-48AM,MTI,AMS048TW1065A,1091A07T41,380.2036,22-02-08 09:24
BB602,UTC1000S,IDLE,,,,AAB096EL1003A,,22-02-08 01:08,,,,,,,R06ABBE06,FBGA96UEL(2),WINBOND,AAB096EL1003A,1091A07T21,243.0216,
BB603,UTC1000S,RUNNING,R04BUAV01,2200,048MABU018,BU048MA2009B,22-02-07 13:28,22-02-07 03:30,ICSI,MINIBGA48A1,4758,,1091A10C41,,R04BUBD05,MINIBGA48A1,ICSI,BU048MA2009B,1091A10C41,477.0186,22-02-07 13:28
BB604,UTC1000S,RUNNING,R06ABAX05,2200,178NNAB002,AAB178NN2001A,22-02-08 20:41,22-02-08 03:38,WINBOND,VFBGA178JEU,2262,,1091A07T21,,R05BUBS01,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,132.725,22-02-08 20:41
BB605,UTC1000S,RUNNING,R06ABB906,2200,054NBAB001,AB054NB2002A,22-02-08 10:14,22-02-08 00:36,WINBOND,VFBGA54B4,3898,,1091A08T21,,R06ABB903,VFBGA54B4,WINBOND,AB054NB2002A,1091A08T21,404.483,22-02-08 10:14
BB606,UTC1000S,IDLE,,,,ABU096EF2002A,,22-02-08 06:44,,,,,,,R05BUBI01,FBGA-96UEF,ICSI,ABU096EF2002A,1091A07T21,240.5742,
BB607,UTC1000S,RUNNING,R04RKB104,2200,078EPRK003,ARK078EP1001B,22-02-09 08:34,22-02-06 14:32,RK,FBGA-78UEP,5929,,1091A06C21,P,R04RKB501,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-09 08:34
BB608,UTC1000S,RUNNING,R04RKB502,2200,078EPRK003,ARK078EP1001B,22-02-08 04:53,22-02-06 21:59,RK,FBGA-78UEP,6000,02/08/2022 MP,1091A06C21,P,R04RKAX03,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,194.1381,22-02-08 04:53
BB609,UTC1000S,RUNNING,R06ABAX03,2200,178NNAB002,AAB178NN2001A,22-02-08 21:30,22-02-08 04:33,WINBOND,VFBGA178JEU,2250,02/09/2022 MP,1091A07T21,,R05BUAL09,FBGA-96UEF,ICSI,ABU096EF2001A,1091A07T21,132.725,22-02-08 21:30
BB610,UTC1000S,RUNNING,R06MSF305,2200,096ECMS003,AMS096EC1002A,22-02-09 03:16,22-02-08 07:24,MTI,FBGA-96UEC,5600,02/10/2022 MP,1091A06T41,,R06MSES04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-02-09 03:16
BB611,UTC1000S,WAIT-SETUP,R05CDBI07,2200,054TNCD030,ACD054TN1003A,22-02-08 17:34:15,22-02-08 07:19,ETRON,TSOP2-54ME,2880,02/11/2022 MP,1091A07T21,,R05CDBI02,TSOP2-54ME,ETRON,ACD054TN1003A,1091A07T21,240.9403,22-02-08 17:34
BB612,UTC1000S,RUNNING,R06MSFI04,2200,096EFMS006,AMS096EF2001A,22-02-08 21:51,22-02-07 18:56,MTI,FBGA-96UEF,5000,02/12/2022 MP,1091A06T21,,R05MSAK02,FBGA-96UEF,MTI,AMS096EF2001A,1091A06T21,185.8141,22-02-08 21:51
BB613,UTC1000S,RUNNING,R05ABG901,2200,063NWAB006,AAB063NW3008A,22-02-08 10:05,22-02-08 06:48,WINBOND,VFBGA63BFU,2501,02/13/2022 MP,,,R05ABG801,VFBGA63BFU,WINBOND,AAB063NW3008A,1091A07T21,776.9505,22-02-08 10:05
BB614,UTC1000S,RUNNING,R03YZAJ07,2200,096EIYZ001,AYZ096EI1002A,22-02-08 07:10,22-02-07 17:27,ZJP,FBGA-96UEI,2916,02/14/2022 MP,1091A07T21,,R03YZAI08,FBGA-96UEI,ZJP,AYZ096EI1002A,1091A07T21,,22-02-08 07:10
BB615,UTC1000S,RUNNING,R06MSED02,2200,078ENMS004,AMS078EN1001A,22-02-08 13:04,22-02-07 21:57,MTI,FBGA-78UEN,3569,02/15/2022 MP,1091A06T21,,R06MSBQ03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,236.0785,22-02-08 13:04
BB616,UTC1000S,RUNNING,R05MSKY04,2200,078EPMS003,AMS078EP1001A,22-02-08 16:57,22-02-08 01:47,MTI,FBGA-78UEP,4154,02/16/2022 MP,1091A06T21,,R05MSL504,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,274.5263,22-02-08 16:57
BB617,UTC1000S,RUNNING,R06MSEV04,2200,096ECMS003,AMS096EC1002A,22-02-09 03:36,22-02-08 07:52,MTI,FBGA-96UEC,5562,02/17/2022 MP,1091A06T41,,R06MSEV01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,281.9699,22-02-09 03:36
