assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	R23ASA406  ,	42,	2470,	2022/6/6 上午 05:43:42,	WSM       ,	Y,	2430,	R23ASA406  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P2AY4.01                                          ,	8640,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2022051045             ,	N,	N,	0,	0,	20220606,	195943,	2022/5/31 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/9 上午 12:00:00,	12,	,	 F I F A A                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	R23ASA4,	R23ASA406  ,	42,	2470,	2022/6/6 上午 05:43:42,	WSM       ,	Y,
	R23ASA416  ,	41,	2470,	2022/6/6 上午 05:55:19,	WSM       ,	Y,	2430,	R23ASA416  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS021               ,	P2AY4.01                                          ,	4320,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50D1G41LBM1AM{M9ZFK}                             ,	MT2022051045             ,	N,	N,	0,	0,	20220606,	210059,	2022/5/31 上午 12:00:00,	AAS008YQ2001B       ,	,	      ,	M,	                         ,	          ,	               ,	F50D1G41LBM1AM{M9ZFK}                             ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/9 上午 12:00:00,	12,	,	 F I F A A                                                                      ,	A0803CB0974         ,	27,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	R23ASA4,	R23ASA416  ,	41,	2470,	2022/6/6 上午 05:55:19,	WSM       ,	Y,
	R23AWA909  ,	9,	2210,	2022/6/8 上午 07:16:01,	WSM       ,	Y,	2209,	R23AWA909  ,	MXIC         ,	DFN-08YM2D     ,	008YMAW020               ,	5L837500                                          ,	16000,	0,	2209,	A2,	N,	TSOP  ,	AW,	6755N-087S10ITFW99                                ,	4525784970-20            ,	N,	N,	0,	0,	20220608,	71600,	2022/6/2 上午 12:00:00,	AAW008YM2004A       ,	,	      ,	M,	                         ,	          ,	               ,	6755N-087S10ITFW99                                ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/15 上午 12:00:00,	8 ,	,	 D E I A F                                                                      ,	A0803CB0832         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	R23AWA9,	R23AWA909  ,	9,	2210,	2022/6/8 上午 07:16:01,	WSM       ,	Y,
	R23AWBC    ,	,	2209,	2022/6/2 上午 10:20:03,	auto_oe   ,	Y,	2070,	R23AWBC    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW045               ,	8K192400A2                                        ,	10103,	6,	2070,	A2,	N,	TSOP  ,	AW,	6732L-24XD08RTJ4V2{A}                             ,	4525785217-30            ,	N,	N,	0,	0,	20220606,	144343,	2022/6/6 上午 12:00:00,	AAW024MA6022C       ,	,	      ,	M,	                         ,	          ,	               ,	6732L-24XD08RTJ4V2{A}                             ,	PROD        ,	2022/6/10 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/12 上午 12:00:00,	12,	,	 E F F C C                                                                      ,	A0801CB0533         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R23AWBC,	R23AWBC    ,	,	2209,	2022/6/2 上午 10:20:03,	auto_oe   ,	Y,
	R23AWBU    ,	,	2209,	2022/6/2 上午 11:20:09,	auto_oe   ,	Y,	2070,	R23AWBU    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW045               ,	8K187300                                          ,	15055,	9,	2070,	A2,	N,	TSOP  ,	AW,	6732L-24XD08RTJ4V2{A}                             ,	4525785247-60            ,	N,	N,	0,	0,	20220607,	184848,	2022/6/7 上午 12:00:00,	AAW024MA6022C       ,	,	      ,	M,	                         ,	          ,	               ,	6732L-24XD08RTJ4V2{A}                             ,	PROD        ,	2022/6/11 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/18 上午 12:00:00,	12,	,	 E F F C C                                                                      ,	A0801CB0533         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R23AWBU,	R23AWBU    ,	,	2209,	2022/6/2 上午 11:20:09,	auto_oe   ,	Y,
	R23AWBY    ,	,	2209,	2022/6/2 上午 11:20:10,	auto_oe   ,	Y,	2070,	R23AWBY    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW045               ,	8K189808                                          ,	14000,	8,	2070,	A2,	N,	TSOP  ,	AW,	6732L-24XD08RTJ4V2{A}                             ,	4525785247-100           ,	N,	N,	0,	0,	20220607,	193741,	2022/6/7 上午 12:00:00,	AAW024MA6022C       ,	,	      ,	M,	                         ,	          ,	               ,	6732L-24XD08RTJ4V2{A}                             ,	PROD        ,	2022/6/11 上午 12:00:00,	2022/6/13 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/18 上午 12:00:00,	12,	,	 E F F C C                                                                      ,	A0801CB0533         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R23AWBY,	R23AWBY    ,	,	2209,	2022/6/2 上午 11:20:10,	auto_oe   ,	Y,
	R23AWC3    ,	,	2209,	2022/6/2 上午 11:20:11,	auto_oe   ,	Y,	2010,	R23AWC3    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW048               ,	8K230300                                          ,	12,	20642,	2010,	A2,	N,	TSOP  ,	AW,	6732V-24XD08ITF999                                ,	4525785247-140           ,	N,	N,	0,	0,	20220608,	24537,	2022/6/8 上午 12:00:00,	AAW024MA6025A       ,	,	      ,	M,	                         ,	          ,	               ,	6732V-24XD08ITF999                                ,	PROD        ,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/15 上午 12:00:00,	12,	,	 B D F C C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R23AWC3,	R23AWC3    ,	,	2209,	2022/6/2 上午 11:20:11,	auto_oe   ,	Y,
	R23AWC7    ,	,	2209,	2022/6/2 上午 11:20:12,	auto_oe   ,	Y,	2070,	R23AWC7    ,	MXIC         ,	MINIBGA24A3L   ,	024MAAW023               ,	8K064800A2                                        ,	32172,	8,	2070,	A2,	N,	TSOP  ,	AW,	6727F-24XD08ITAB99                                ,	4525785247-180           ,	N,	N,	0,	0,	20220606,	60741,	2022/6/5 上午 12:00:00,	AAW024MA6013C       ,	,	      ,	M,	                         ,	          ,	               ,	6727F-24XD08ITAB99                                ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/12 上午 12:00:00,	2022/6/17 上午 12:00:00,	12,	,	 I C F C D                                                                      ,	A0801CB0373         ,	15,	Y3,	     ,	AW02    ,	1081125005               ,	,	,	                                   ,	R23AWC7,	R23AWC7    ,	,	2209,	2022/6/2 上午 11:20:12,	auto_oe   ,	Y,
	R23AWCB    ,	,	2209,	2022/6/2 上午 11:20:13,	auto_oe   ,	Y,	2010,	R23AWCB    ,	MXIC         ,	MINIBGA24A4L   ,	024MAAW060               ,	22E09983                                          ,	4,	6922,	2010,	A2,	N,	TSOP  ,	AW,	6732L-24XD08IYF49W                                ,	4525785247-220           ,	N,	N,	0,	0,	20220608,	32125,	2022/6/8 上午 12:00:00,	AAW024MA6033B       ,	,	      ,	M,	                         ,	          ,	               ,	6732L-24XD08IYF49W                                ,	PROD        ,	2022/6/12 上午 12:00:00,	2022/6/14 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/15 上午 12:00:00,	2022/6/16 上午 12:00:00,	12,	,	 C D F A C                                                                      ,	A0801CB0700         ,	20,	Y3,	     ,	AW02    ,	108112500B               ,	,	,	                                   ,	R23AWCB,	R23AWCB    ,	,	2209,	2022/6/2 上午 11:20:13,	auto_oe   ,	Y,
	R23BWA702  ,	2,	2470,	2022/6/6 上午 12:05:03,	WSM       ,	Y,	3720,	R23BWA702  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	502,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA702  ,	2,	2470,	2022/6/6 上午 12:05:03,	WSM       ,	Y,
	R23BWA706  ,	2,	2470,	2022/6/6 上午 03:03:04,	WSM       ,	Y,	3720,	R23BWA706  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	30304,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA706  ,	2,	2470,	2022/6/6 上午 03:03:04,	WSM       ,	Y,
	R23BWA710  ,	2,	2470,	2022/6/6 上午 06:17:19,	WSM       ,	Y,	3720,	R23BWA710  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	61719,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA710  ,	2,	2470,	2022/6/6 上午 06:17:19,	WSM       ,	Y,
	R23BWA714  ,	2,	2470,	2022/6/6 上午 09:59:19,	WSM       ,	Y,	3720,	R23BWA714  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	95919,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA714  ,	2,	2470,	2022/6/6 上午 09:59:19,	WSM       ,	Y,
	R23BWA718  ,	2,	2470,	2022/6/6 下午 01:43:46,	WSM       ,	Y,	3720,	R23BWA718  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	134345,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA718  ,	2,	2470,	2022/6/6 下午 01:43:46,	WSM       ,	Y,
	R23BWA722  ,	2,	2470,	2022/6/6 下午 04:44:38,	WSM       ,	Y,	3720,	R23BWA722  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	164438,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA722  ,	2,	2470,	2022/6/6 下午 04:44:38,	WSM       ,	Y,
	R23BWA726  ,	2,	2470,	2022/6/6 下午 08:08:09,	WSM       ,	Y,	3720,	R23BWA726  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	200809,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA726  ,	2,	2470,	2022/6/6 下午 08:08:09,	WSM       ,	Y,
	R23BWA730  ,	2,	2470,	2022/6/6 下午 11:37:07,	WSM       ,	Y,	3720,	R23BWA730  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220606,	233707,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA730  ,	2,	2470,	2022/6/6 下午 11:37:07,	WSM       ,	Y,
	R23BWA734  ,	2,	2470,	2022/6/7 上午 02:33:23,	WSM       ,	Y,	3720,	R23BWA734  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	23323,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA734  ,	2,	2470,	2022/6/7 上午 02:33:23,	WSM       ,	Y,
	R23BWA738  ,	2,	2470,	2022/6/7 上午 05:37:10,	WSM       ,	Y,	3720,	R23BWA738  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	53710,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA738  ,	2,	2470,	2022/6/7 上午 05:37:10,	WSM       ,	Y,
	R23BWA742  ,	2,	2470,	2022/6/7 上午 09:54:13,	WSM       ,	Y,	3720,	R23BWA742  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	95413,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA742  ,	2,	2470,	2022/6/7 上午 09:54:13,	WSM       ,	Y,
	R23BWA746  ,	2,	2470,	2022/6/7 下午 01:11:17,	WSM       ,	Y,	3720,	R23BWA746  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	131117,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA746  ,	2,	2470,	2022/6/7 下午 01:11:17,	WSM       ,	Y,
	R23BWA750  ,	2,	2470,	2022/6/7 下午 04:26:25,	WSM       ,	Y,	3720,	R23BWA750  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	162624,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA750  ,	2,	2470,	2022/6/7 下午 04:26:25,	WSM       ,	Y,
	R23BWA754  ,	2,	2470,	2022/6/7 下午 08:12:33,	WSM       ,	Y,	3720,	R23BWA754  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	201232,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA754  ,	2,	2470,	2022/6/7 下午 08:12:33,	WSM       ,	Y,
	R23BWA758  ,	2,	2470,	2022/6/7 下午 11:31:01,	WSM       ,	Y,	3720,	R23BWA758  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220607,	233101,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA758  ,	2,	2470,	2022/6/7 下午 11:31:01,	WSM       ,	Y,
	R23BWA762  ,	2,	2470,	2022/6/8 上午 02:31:42,	WSM       ,	Y,	3720,	R23BWA762  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220608,	23141,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA762  ,	2,	2470,	2022/6/8 上午 02:31:42,	WSM       ,	Y,
	R23BWA766  ,	2,	2470,	2022/6/8 上午 05:28:06,	WSM       ,	Y,	3720,	R23BWA766  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN208A                                          ,	15000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4D20                   ,	N,	N,	0,	0,	20220608,	52806,	2022/5/30 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/5 上午 12:00:00,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/7 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWA7,	R23BWA766  ,	2,	2470,	2022/6/8 上午 05:28:06,	WSM       ,	Y,
	R23BWCS05  ,	2,	2470,	2022/6/2 下午 02:18:14,	WSM       ,	Y,	3720,	R23BWCS05  ,	AKM          ,	WLCSP          ,	000IABW032               ,	DB41467A                                          ,	2000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK4961ECBP-V2{FT1}{DSPP}                          ,	5K5851                   ,	N,	N,	0,	0,	20220602,	141917,	2022/6/1 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK4961ECBP-V2{FT1}{DSPP}                          ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 D C A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	R23BWCS,	R23BWCS05  ,	2,	2470,	2022/6/2 下午 02:18:14,	WSM       ,	Y,
	R23BWF302  ,	2,	2470,	2022/6/6 上午 04:58:23,	WSM       ,	Y,	3720,	R23BWF302  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	45823,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF302  ,	2,	2470,	2022/6/6 上午 04:58:23,	WSM       ,	Y,
	R23BWF306  ,	2,	2470,	2022/6/6 上午 09:52:58,	WSM       ,	Y,	3720,	R23BWF306  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ473A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4D16                   ,	N,	N,	0,	0,	20220606,	95259,	2022/6/3 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2022/6/9 上午 12:00:00,	2022/6/10 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	2022/6/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R23BWF3,	R23BWF306  ,	2,	2470,	2022/6/6 上午 09:52:58,	WSM       ,	Y,
