route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity,wlot_last_trans,WB_move_in_entity
CONLAS01,RA5NICL,ChipMOS,MAT,0008WLAS001,92626,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/25 10:05,
CONLAS01,RA5NICQ,ChipMOS,MAT,0008WLAS001,92628,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 09:04,
CONLAS01,RA5NICV,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NID2,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NID8,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIDE,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIDL,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIDS,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIDY,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIE5,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIEB,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/25 10:11,
CONLAS01,RA5NIEG,ChipMOS,MAT,0008WLAS001,6006,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIEL,ChipMOS,MAT,0008WLAS001,6768,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIEQ,ChipMOS,MAT,0008WLAS001,3384,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIEU,ChipMOS,MAT,0008WLAS001,5076,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIEY,ChipMOS,MAT,0008WLAS001,38154,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIF3,ChipMOS,MAT,0008WLAS001,39846,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIF7,ChipMOS,MAT,0008WLAS001,6767,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/25 19:31,
CONLAS01,RA5NIFB,ChipMOS,MAT,0008WLAS001,3384,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIFF,ChipMOS,MAT,0008WLAS001,11600,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 10:31,
CONLAS01,RA5NIFL,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIFS,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIFY,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIG5,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIGB,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIGH,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIGP,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/26 11:19,
CONLAS01,RA5NIGT,ChipMOS,MAT,0008WLAS001,92607,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIGX,ChipMOS,MAT,0008WLAS001,92598,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIH2,ChipMOS,MAT,0008WLAS001,92609,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIH6,ChipMOS,MAT,0008WLAS001,92579,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIHA,ChipMOS,MAT,0008WLAS001,92615,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIHE,ChipMOS,MAT,0008WLAS001,92607,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIHJ,ChipMOS,MAT,0008WLAS001,42389,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIHN,ChipMOS,MAT,0008WLAS001,20394,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIHS,ChipMOS,MAT,0008WLAS001,35620,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:08,
CONLAS01,RA5NIJ2,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,12,,,DFN-MAT,68.33,N,,2022/1/27 10:53,
CONLAS01,RA5NIJ8,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,12,,,DFN-MAT,68.33,N,,2022/1/27 10:53,
CONLAS01,RA5NIJE,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,12,,,DFN-MAT,68.33,N,,2022/1/27 10:53,
CONLAS01,RA5NIJL,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,12,,,DFN-MAT,68.33,N,,2022/1/27 10:53,
CONLAS01,RA5NIJS,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,12,,,DFN-MAT,68.33,N,,2022/1/27 10:53,
CONLAS01,RA5NIJY,ChipMOS,MAT,0008WLAS001,131182,0,5030,N,N,,,12,,,DFN-MAT,68.33,N,,2022/1/27 10:53,
CONLAS01,RA5NIK4,ChipMOS,MAT,0008WLAS001,37702,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/27 10:44,
CONLAS01,RA5NIK8,ChipMOS,MAT,0008WLAS001,75466,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2022/1/27 10:49,
CONLAS01,RA5NIKC,ChipMOS,MAT,0008WLAS001,75458,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2022/1/27 10:49,
CONLAS01,RA5NIKG,ChipMOS,MAT,0008WLAS001,75463,0,5030,N,N,,,5,,,DFN-MAT,68.33,N,,2022/1/27 10:49,
CONLAS01,RA5NIKL,ChipMOS,MAT,0008WLAS001,89287,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 11:05,
CONLAS01,RA5NIKQ,ChipMOS,MAT,0008WLAS001,89295,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 11:05,
CONLAS01,RA5NIKU,ChipMOS,MAT,0008WLAS001,29528,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/1/29 12:36,
CONLAS01,RA5NIKY,ChipMOS,MAT,0008WLAS001,44279,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2022/1/28 16:11,
CONLAS01,RA5NIL3,ChipMOS,MAT,0008WLAS001,44305,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2022/1/28 16:11,
CONLAS01,RA5NIL7,ChipMOS,MAT,0008WLAS001,44308,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2022/1/28 16:11,
CONLAS01,RA5NILB,ChipMOS,MAT,0008WLAS001,14761,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2022/1/28 16:11,
CONLAS01,RA5NILF,ChipMOS,MAT,0008WLAS001,44306,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2022/1/28 16:11,
CONLAS01,RA5NILK,ChipMOS,MAT,0008WLAS001,5510,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/28 16:11,
CONLAS01,RA5NILP,ChipMOS,MAT,0008WLAS001,87478,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA5NILT,ChipMOS,MAT,0008WLAS001,87443,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA5NILX,ChipMOS,MAT,0008WLAS001,29122,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA5NIM2,ChipMOS,MAT,0008WLAS001,3306,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/28 13:47,
CONLAS01,RA5NIM6,ChipMOS,MAT,0008WLAS001,6612,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/28 13:49,
CONLAS01,RA5NIMA,ChipMOS,MAT,0008WLAS001,9918,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/28 13:49,
CONLAS01,RA5NIME,ChipMOS,MAT,0008WLAS001,87505,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA5NIMJ,ChipMOS,MAT,0008WLAS001,87514,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA5NIMN,ChipMOS,MAT,0008WLAS001,87487,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA5NIMS,ChipMOS,MAT,0008WLAS001,87482,0,5030,N,N,,,6,,,DFN-MAT,68.33,N,,2022/1/28 13:45,
CONLAS01,RA7ABCG,ChipMOS,MAT,0008WLAS001,52418,0,5030,N,N,,,4,,,DFN-MAT,68.33,N,,2022/2/7 18:17,
CONLAS01,RA7ASBT,ChipMOS,MAT,0008WLAS001,10554,0,5030,N,N,,,2,,,DFN-MAT,68.33,N,,2022/2/7 16:02,
CONLAS01,RA7ASBX,ChipMOS,MAT,0008WLAS001,37709,0,5030,N,N,,,7,,,DFN-MAT,68.33,N,,2022/2/7 16:03,
CONLAS01,RA7AWAJ,ChipMOS,MAT,0008WLAS001,22745,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/2/7 15:58,
CONLAS01,RA7NIA8,ChipMOS,MAT,0008WLAS001,14060,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/2/7 11:19,
CONLAS01,RA7NIAE,ChipMOS,MAT,0008WLAS001,42181,0,5030,N,N,,,3,,,DFN-MAT,68.33,N,,2022/2/7 11:19,
CONLAS01,RH7ABAE,ChipMOS,MAT,0008WLAS001,1,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/5 16:30,
CONLAS01,RH7ABB4,ChipMOS,MAT,0008WLAS001,1,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/11 15:02,
CONLAS01,RH7ABBH,ChipMOS,MAT,0008WLAS001,400,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/20 14:16,
CONLAS01,RH7ABCA,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/27 11:15,
CONLAS01,RH7ABCE,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/27 11:15,
CONLAS01,RH7ABCJ,ChipMOS,MAT,0008WLAS001,77,0,5030,N,N,,,1,,,DFN-MAT,68.33,N,,2022/1/27 11:15,
CONLAS01,RI0CMEC,ChipMOS,MAT,0008WLAS001,1120,0,5030,N,N,,E,1,,,DFN-MAT,68.33,N,,2022/2/7 16:19,
FC012,R04NIBW,DIALOG,FCQFN-08OK2D,008OKNI092,22245,0,3710,Y,Y,ANI008OK2001A,,1,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/2/2 04:35,
FC012,R04NIC5,DIALOG,FCQFN-08OK2D,008OKNI023,92613,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/1/25 13:23,
FC012,R04NICD,DIALOG,FCQFN-08OK2D,008OKNI010,70356,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-43246{MFQT},68.33,N,,2022/2/3 14:59,
FC012,R04NICM,DIALOG,FCQFN-08OK2D,008OKNI092,92621,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/2/1 00:20,
FC012,R04NICV,DIALOG,FCQFN-08OK2D,008OKNI094,92620,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/1/28 15:30,
FC012,R04NID4,DIALOG,FCQFN-08OK2D,008OKNI094,6396,0,3710,Y,Y,ANI008OK2001A,,1,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/1/24 01:41,
FC012,R04NIFB,DIALOG,FCQFN-08OK2D,008OKNI008,92560,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/1/28 12:21,
FC012,R04NIFK,DIALOG,FCQFN-08OK2D,008OKNI008,92623,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/2/2 19:45,
FC012,R04NIG1,DIALOG,FCQFN-08OK2D,008OKNI008,25584,0,3710,N,N,ANI008OK2001A,,1,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/1/28 12:21,
FC012,R05NIGT,DIALOG,FCQFN-08OK2D,008OKNI021,92607,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-43789{MFQT},68.33,N,,2022/2/2 17:43,
FC012,R05NIH2,DIALOG,FCQFN-08OK2D,008OKNI024,92601,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-44010{MFQT},68.33,N,,2022/2/6 06:16,
FC012,R05NIHA,DIALOG,FCQFN-08OK2D,008OKNI023,92597,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/2/6 05:29,
FC012,R05NIL8,DIALOG,FCQFN-14OA2D,014OANI046,46635,0,3710,N,N,ANI014OA1001C,,4,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/3 13:37,
FC012,R05NILG,DIALOG,FCQFN-14OA2D,014OANI046,46634,0,3710,N,N,ANI014OA1001C,,4,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/2 17:43,
FC012,R05NIM1,DIALOG,FCQFN-12Y32D,012Y3NI087,3480,0,3710,N,N,ANI012Y32001B,,1,,,D2981AA80ROA-04457{MFQT},68.33,N,,2022/2/2 19:48,
FC012,R05NIM9,DIALOG,FCQFN-12Y32D,012Y3NI107,10440,0,3710,N,N,ANI012Y32001B,,1,,,D2981AA80ROA-43442{MFQT},68.33,N,,2022/2/3 05:25,
FC012,R05NIMH,DIALOG,FCQFN-12Y32D,012Y3NI095,89300,0,3710,N,N,ANI012Y32002D,,6,,,D2990AB80ROB-43601{MFQT},68.33,N,,2022/2/2 08:54,
FC012,R05NIMR,DIALOG,FCQFN-12Y32D,012Y3NI095,89268,0,3710,N,N,ANI012Y32002D,,6,,,D2990AB80ROB-43601{MFQT},68.33,N,,2022/2/3 13:37,
FC012,R04NIBY,DIALOG,FCQFN-08OK2D,008OKNI010,92607,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-43246{MFQT},68.33,N,,2022/2/2 20:19,
FC012,R04NIC7,DIALOG,FCQFN-08OK2D,008OKNI023,92600,0,3710,Y,N,ANI008OK2001A,,3,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/1/28 09:04,
FC012,R04NICF,DIALOG,FCQFN-08OK2D,008OKNI088,19188,0,3710,Y,N,ANI008OK2001A,,1,,,D2944AB80KBA-42796{MFQT},68.33,N,,2022/1/30 20:05,
FC012,R04NICP,DIALOG,FCQFN-08OK2D,008OKNI094,47850,0,3710,Y,Y,ANI008OK2001A,,2,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/1/27 05:22,
FC012,R04NICX,DIALOG,FCQFN-08OK2D,008OKNI094,92618,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/1/29 08:16,
FC012,R04NIFD,DIALOG,FCQFN-08OK2D,008OKNI008,92602,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/1/26 23:25,
FC012,R04NIFM,DIALOG,FCQFN-08OK2D,008OKNI008,92620,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/1/28 02:35,
FC012,R05NIGV,DIALOG,FCQFN-08OK2D,008OKNI021,92540,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-43789{MFQT},68.33,N,,2022/2/6 17:55,
FC012,R05NIH4,DIALOG,FCQFN-08OK2D,008OKNI094,92601,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/2/8 06:09,
FC012,R05NIHC,DIALOG,FCQFN-08OK2D,008OKNI023,92595,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/2/6 06:17,
FC012,R05NILA,DIALOG,FCQFN-14OA2D,014OANI046,15538,0,3710,N,N,ANI014OA1001C,,2,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/3 01:25,
FC012,R05NILJ,DIALOG,FCQFN-14OA2D,014OANI074,5800,0,3710,N,N,ANI014OA1001C,,1,,,D2982AB80KEA-45360{MFQT},68.33,N,,2022/2/3 05:30,
FC012,R05NILU,DIALOG,FCQFN-12Y32D,012Y3NI071,17400,0,3710,N,N,ANI012Y32002D,,1,,,D2990AA80ROB-42505{MFQT},68.33,N,,2022/2/3 05:31,
FC012,R05NIMB,DIALOG,FCQFN-12Y32D,012Y3NI092,75365,0,3710,N,N,ANI012Y32002D,,5,,,D2990AB80ROB-43329{MFQT},68.33,N,,2022/2/1 20:18,
FC012,R05NIMK,DIALOG,FCQFN-12Y32D,012Y3NI095,85806,0,3710,N,N,ANI012Y32002D,,5,,,D2990AB80ROB-43601{MFQT},68.33,N,,2022/2/3 05:31,
FC012,R04NIBS,DIALOG,FCQFN-08OK2D,008OKNI092,92613,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/1/30 02:18,
FC012,R04NIC1,DIALOG,FCQFN-08OK2D,008OKNI010,92610,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-43246{MFQT},68.33,N,,2022/2/7 13:57,
FC012,R04NIC9,DIALOG,FCQFN-08OK2D,008OKNI023,92613,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/1/26 04:19,
FC012,R04NICH,DIALOG,FCQFN-08OK2D,008OKNI024,39905,0,3710,Y,N,ANI008OK2001A,,2,,,D2944AB80KBA-44010{MFQT},68.33,N,,2022/1/28 07:43,
FC012,R04NICR,DIALOG,FCQFN-08OK2D,008OKNI094,92588,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/1/24 19:39,
FC012,R04NICZ,DIALOG,FCQFN-08OK2D,008OKNI092,92584,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/2/1 15:04,
FC012,R04NIF7,DIALOG,FCQFN-08OK2D,008OKNI008,46271,0,3710,N,N,ANI008OK2001A,,2,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/2/2 13:57,
FC012,R04NIFF,DIALOG,FCQFN-08OK2D,008OKNI008,46274,0,3710,N,N,ANI008OK2001A,,2,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/2/2 19:45,
FC012,R05NIGX,DIALOG,FCQFN-08OK2D,008OKNI024,92598,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-44010{MFQT},68.33,N,,2022/2/2 08:53,
FC012,R05NIH6,DIALOG,FCQFN-08OK2D,008OKNI094,92579,0,3710,N,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/2/8 06:26,
FC012,R05NIHE,DIALOG,FCQFN-08OK2D,008OKNI023,92607,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/2/1 20:18,
FC012,R05NIL4,DIALOG,FCQFN-14OA2D,014OANI046,46638,0,3710,N,Y,ANI014OA1001C,,4,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/7 14:19,
FC012,R05NILC,DIALOG,FCQFN-14OA2D,014OANI046,46613,0,3710,N,N,ANI014OA1001C,,4,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/2 04:54,
FC012,R05NILW,DIALOG,FCQFN-12Y32D,012Y3NI062,29717,0,3710,N,Y,ANI012Y32002D,,2,,,D2990AA80ROB-41158{MFQT},68.33,N,,2022/2/8 03:38,
FC012,R05NIMD,DIALOG,FCQFN-12Y32D,012Y3NI095,89291,0,3710,N,N,ANI012Y32002D,,6,,,D2990AB80ROB-43601{MFQT},68.33,N,,2022/2/1 20:18,
FC012,R05NIMM,DIALOG,FCQFN-12Y32D,012Y3NI095,89273,0,3710,N,N,ANI012Y32002D,,6,,,D2990AB80ROB-43601{MFQT},68.33,N,,2022/2/1 17:28,
FC012,R04NIBU,DIALOG,FCQFN-08OK2D,008OKNI092,92594,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/1/30 17:11,
FC012,R04NIC3,DIALOG,FCQFN-08OK2D,008OKNI010,47810,0,3710,Y,Y,ANI008OK2001A,,2,,,D2944AB80KBA-43246{MFQT},68.33,N,,2022/2/3 04:07,
FC012,R04NICB,DIALOG,FCQFN-08OK2D,008OKNI023,25584,0,3710,Y,N,ANI008OK2001A,,1,,,D2944AB80KBA-43595{MFQT},68.33,N,,2022/1/27 09:37,
FC012,R04NICK,DIALOG,FCQFN-08OK2D,008OKNI092,92611,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/1/31 09:27,
FC012,R04NICT,DIALOG,FCQFN-08OK2D,008OKNI094,92617,0,3710,Y,Y,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/1/27 23:33,
FC012,R04NID2,DIALOG,FCQFN-08OK2D,008OKNI092,44764,0,3710,Y,Y,ANI008OK2001A,,2,,,D2944AB80KBA-44199{MFQT},68.33,N,,2022/2/1 23:52,
FC012,R04NIF9,DIALOG,FCQFN-08OK2D,008OKNI008,92601,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/2/2 13:57,
FC012,R04NIFH,DIALOG,FCQFN-08OK2D,008OKNI008,92613,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-42530{MFQT},68.33,N,,2022/1/27 09:41,
FC012,R05NIGR,DIALOG,FCQFN-08OK2D,008OKNI021,92606,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-43789{MFQT},68.33,N,,2022/2/6 09:06,
FC012,R05NIGZ,DIALOG,FCQFN-08OK2D,008OKNI024,92592,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-44010{MFQT},68.33,N,,2022/2/7 04:56,
FC012,R05NIH8,DIALOG,FCQFN-08OK2D,008OKNI094,92601,0,3710,N,N,ANI008OK2001A,,3,,,D2944AB80KBA-44668{MFQT},68.33,N,,2022/2/6 13:48,
FC012,R05NIL6,DIALOG,FCQFN-14OA2D,014OANI046,46641,0,3710,N,N,ANI014OA1001C,,4,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/1 20:18,
FC012,R05NILE,DIALOG,FCQFN-14OA2D,014OANI046,46638,0,3710,N,N,ANI014OA1001C,,4,,,D2982AB80KEA-44057{MFQT},68.33,N,,2022/2/3 01:25,
FC012,R05NIM7,DIALOG,FCQFN-12Y32D,012Y3NI073,10440,0,3710,N,N,ANI012Y32001B,,1,,,D2981AA80ROA-42719{MFQT},68.33,N,,2022/2/2 19:49,
FC012,R05NIMF,DIALOG,FCQFN-12Y32D,012Y3NI095,89294,0,3710,N,N,ANI012Y32002D,,6,,,D2990AB80ROB-43601{MFQT},68.33,N,,2022/2/2 08:54,
FC012,R05NIMP,DIALOG,FCQFN-12Y32D,012Y3NI211,3480,0,3710,N,N,ANI012Y32002D,,1,,,D2990AB80ROB-44152{MFQT},68.33,N,,2022/2/1 17:28,
FC018,R02NIPG05,DIALOG,FCDFN-08Y72D,008Y7NI003,15120,0,2070,N,Y,ANI008Y71001C,,7,,,D2954ABHB-R8AMVC1{AM},72.08,N,,2022/2/7 20:45,
FC018,R03NIGJ,DIALOG,FCDFN-08YZ2A,008YZNI002,0,5,2070,N,Y,ANI008YZ1001D,,6,,,D2952AAHB-R9AMVC1{AM},68.68,N,,2022/2/7 09:39,
FC018,R03NIGM05,DIALOG,FCDFN-08YZ2A,008YZNI002,15000,0,2070,N,Y,ANI008YZ1001D,,6,,,D2952AAHB-R9AMVC1{AM},68.68,N,,2022/2/8 00:13,
FC018,R03NIK2,DIALOG,FCDFN-08Y72D,008Y7NI003,95106,3,2070,Y,N,ANI008Y71001C,,7,,,D2954ABHB-R8AMVC1{AM},69.71,N,,2022/2/6 10:17,
FC018,R05NID4,DIALOG,FCDFN-09YZ2A,009YZNI001,85719,5,2070,N,N,ANI009YZ1001A,,6,,,D2952AHHB-DMAMV01{AM},68.38,N,,2022/2/3 00:43,
FC018,R05NIDG,DIALOG,FCDFN-09YZ2A,009YZNI001,85723,5,2070,N,N,ANI009YZ1001A,,6,,,D2952AHHB-DMAMV01{AM},68.38,N,,2022/2/3 00:50,
FC018,R05NIFK01,DIALOG,FCQFN-16OF2D,016OFNI010,11743,0,2070,N,Y,ANI016OF2003A,,1,,,D2961DFHB-KHAMV02{AM},68.97,N,,2022/2/7 23:10,
FC018,R05NIFX,DIALOG,FCQFN-16OF2D,016OFNI010,11758,1,2070,N,Y,ANI016OF2003A,,1,,,D2961DFHB-KHAMV02{AM},68.97,N,,2022/2/8 07:57,
FC018,R05NIGG,DIALOG,FCQFN-16OF2D,016OFNI010,11761,1,2070,N,N,ANI016OF2003A,,2,,,D2961DFHB-KHAMV02{AM},68.97,N,,2022/1/29 17:17,
FC018,R02NIPG02,DIALOG,FCDFN-08Y72D,008Y7NI003,15120,0,2070,N,Y,ANI008Y71001C,,7,,,D2954ABHB-R8AMVC1{AM},72.08,N,,2022/2/7 20:45,
FC018,R02NIPG06,DIALOG,FCDFN-08Y72D,008Y7NI003,15120,0,2070,N,Y,ANI008Y71001C,,7,,,D2954ABHB-R8AMVC1{AM},72.08,N,,2022/2/7 20:45,
